agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.3010505437851,1.24383640289307,1.36383032798767,1.27916014194489,1.4193
1.30348038673401,1.24869155883789,1.38206219673157,1.28361034393311,1.4122
1.31978249549866,1.25948774814606,1.40176665782928,1.29667365550995,1.4083
1.33217811584473,1.26853048801422,1.41641247272491,1.30407154560089,1.4045
1.31564247608185,1.25911164283752,1.4178341627121,1.30857467651367,1.4026
1.31239950656891,1.26258111000061,1.41387844085693,1.30750977993011,1.4045
1.32300889492035,1.28218686580658,1.4138787984848,1.32264053821564,1.4101
1.32031083106995,1.29450440406799,1.4190286397934,1.33665180206299,1.4176
1.29404962062836,1.29277241230011,1.41456353664398,1.34594929218292,1.4248
1.2914125919342,1.29643893241882,1.40091383457184,1.33983027935028,1.4295
1.29866850376129,1.29228329658508,1.36399376392365,1.32283115386963,1.4383
1.27521932125092,1.26238441467285,1.32227981090546,1.28897070884705,1.4248
1.25504684448242,1.24459171295166,1.28255462646484,1.26854240894318,1.4112
1.23596704006195,1.23046886920929,1.26649367809296,1.25807559490204,1.3912
1.22314083576202,1.22378420829773,1.24838614463806,1.24902725219727,1.3711
1.21223843097687,1.20814192295074,1.23904645442963,1.24358379840851,1.3576
1.21320128440857,1.20143389701843,1.23630440235138,1.24387323856354,1.3559
1.22095680236816,1.19224274158478,1.24148488044739,1.23408615589142,1.3546
1.22638380527496,1.19477188587189,1.25069606304169,1.2291761636734,1.3563
1.2373354434967,1.20086550712585,1.2613867521286,1.22645962238312,1.3327
1.23935770988464,1.19648241996765,1.27653229236603,1.22848355770111,1.3255
1.24732458591461,1.20054340362549,1.28943240642548,1.23319840431213,1.3175
1.24620032310486,1.19377541542053,1.29805386066437,1.23592066764832,1.3083
1.2510130405426,1.19396460056305,1.30554103851318,1.23591029644012,1.3057
