all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.18723559379578,1.19188237190247,1.19425964355469,1.18413817882538,1.18022453784943,1.19114112854004,1.20834004878998,1.1607
1.17088007926941,1.17954432964325,1.1803765296936,1.1703245639801,1.16827249526978,1.17796754837036,1.19182991981506,1.1609
1.16278100013733,1.16842889785767,1.16870415210724,1.15744113922119,1.15200161933899,1.1621527671814,1.18264842033386,1.1621
1.15869700908661,1.16403889656067,1.16644501686096,1.15397000312805,1.14353215694427,1.15385890007019,1.17977666854858,1.1584
1.15781569480896,1.16421175003052,1.16618144512177,1.15127694606781,1.14169216156006,1.15217447280884,1.17970776557922,1.1575
1.16160869598389,1.16889429092407,1.16983473300934,1.15530216693878,1.14840292930603,1.16091966629028,1.18574237823486,1.1581
1.17287647724152,1.1843695640564,1.18269014358521,1.16677498817444,1.15936875343323,1.17161846160889,1.19801425933838,1.1592
1.16507863998413,1.17410469055176,1.16962480545044,1.15517616271973,1.15217757225037,1.16360425949097,1.18670177459717,1.1674
1.15434992313385,1.1609388589859,1.15606284141541,1.14643621444702,1.1485116481781,1.16019451618195,1.17395126819611,1.1867
1.12858533859253,1.13977313041687,1.13435888290405,1.12988150119781,1.13556408882141,1.14617526531219,1.14684545993805,1.2051
1.10698366165161,1.12149691581726,1.1191029548645,1.11488616466522,1.11626303195953,1.12180685997009,1.12385511398315,1.1606
1.09605598449707,1.09841370582581,1.10177910327911,1.09693384170532,1.09042108058929,1.09499287605286,1.11168420314789,1.126
1.06772780418396,1.06393158435822,1.06878435611725,1.0667736530304,1.06279420852661,1.06741786003113,1.08238351345062,1.1065
1.03853511810303,1.03347730636597,1.04180455207825,1.04383027553558,1.04398083686829,1.04793071746826,1.05081605911255,1.1073
1.02735042572021,1.00852847099304,1.01974511146545,1.02506065368652,1.02563667297363,1.03218269348145,1.03735089302063,1.1114
1.03047692775726,1.01183879375458,1.02377474308014,1.02927768230438,1.02902853488922,1.03753709793091,1.04194617271423,1.1171
1.02803254127502,1.01562011241913,1.02599501609802,1.03146052360535,1.03461718559265,1.04308593273163,1.04019713401794,1.1212
1.05426847934723,1.04716277122498,1.05377614498138,1.05357217788696,1.05364179611206,1.06492829322815,1.07050561904907,1.1258
1.06523728370667,1.06351161003113,1.06795310974121,1.06466674804688,1.06387090682983,1.07317197322845,1.08325028419495,1.1228
1.08611345291138,1.08809149265289,1.08679246902466,1.07593083381653,1.07283186912537,1.08108305931091,1.10546278953552,1.1173
1.09064507484436,1.09326255321503,1.08980369567871,1.0787695646286,1.07457935810089,1.0845822095871,1.10969972610474,1.1162
1.08819830417633,1.09465038776398,1.08678030967712,1.07615613937378,1.07726955413818,1.08429574966431,1.10345721244812,1.117
1.08488798141479,1.0896954536438,1.08030724525452,1.07037138938904,1.07515323162079,1.08194398880005,1.09693813323975,1.1141
1.08089137077332,1.08626735210419,1.07995498180389,1.0726945400238,1.07722306251526,1.08473587036133,1.09389138221741,1.1122
