all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.19675278663635,1.17095875740051,1.17163872718811,1.17342448234558,1.20087766647339,1.18738293647766,1.182208776474,1.205
1.22100269794464,1.19730138778687,1.19610619544983,1.19704604148865,1.22103726863861,1.20885753631592,1.21171379089355,1.2294
1.24537825584412,1.22074258327484,1.220210313797,1.22224259376526,1.24299573898315,1.23226082324982,1.23938846588135,1.2649
1.2663996219635,1.24104869365692,1.24119853973389,1.24458909034729,1.2620747089386,1.25216138362885,1.26713871955872,1.2943
1.2855978012085,1.26236438751221,1.2627170085907,1.26347970962524,1.27501511573792,1.26689529418945,1.30179560184479,1.3158
1.29736959934235,1.27551114559174,1.27543640136719,1.27592468261719,1.28567469120026,1.27793550491333,1.31763792037964,1.3423
1.3185830116272,1.29848265647888,1.29737901687622,1.29632246494293,1.30255663394928,1.29576253890991,1.35206711292267,1.375
1.33072054386139,1.30867910385132,1.30899000167847,1.31495225429535,1.31124401092529,1.30890595912933,1.36388611793518,1.3755
1.311851978302,1.28718137741089,1.29067742824554,1.30532991886139,1.29999840259552,1.29857420921326,1.32991909980774,1.3668
1.26901209354401,1.24669873714447,1.25289666652679,1.27151966094971,1.26525568962097,1.26568293571472,1.27595317363739,1.3321
1.21494805812836,1.19349217414856,1.19861257076263,1.21255731582642,1.21651148796082,1.21401786804199,1.21557343006134,1.3008
1.1695145368576,1.1525274515152,1.15348792076111,1.15557932853699,1.1622565984726,1.15981018543243,1.18531227111816,1.2648
1.12201738357544,1.10520780086517,1.10197067260742,1.09591782093048,1.10932207107544,1.105060338974,1.14242315292358,1.2121
1.0900297164917,1.07150268554688,1.06672418117523,1.05511176586151,1.07493913173676,1.06918692588806,1.10923147201538,1.1604
1.05961322784424,1.03923213481903,1.03432893753052,1.02049255371094,1.04812860488892,1.03968143463135,1.07012856006622,1.1094
1.04939603805542,1.02927446365356,1.02409672737122,1.00653219223022,1.03754031658173,1.0277042388916,1.0578989982605,1.1094
1.05894994735718,1.03874588012695,1.03270101547241,1.01657068729401,1.04680466651917,1.03660380840302,1.06051921844482,1.1147
1.08029294013977,1.06031513214111,1.05500149726868,1.04465389251709,1.07240152359009,1.06284701824188,1.06988966464996,1.115
1.108846783638,1.08891868591309,1.0859991312027,1.08343052864075,1.10913622379303,1.0999321937561,1.08245313167572,1.147
1.14649844169617,1.12154948711395,1.12024784088135,1.12254309654236,1.1499936580658,1.13897490501404,1.1190550327301,1.1844
1.17667889595032,1.14822340011597,1.14843475818634,1.15298581123352,1.17959713935852,1.16826498508453,1.15265011787415,1.207
1.18891274929047,1.15875196456909,1.15979754924774,1.16759729385376,1.19457256793976,1.18220365047455,1.16349494457245,1.2245
1.20754849910736,1.17927253246307,1.18101179599762,1.18772482872009,1.21108853816986,1.19996273517609,1.1872341632843,1.2315
1.22064566612244,1.19547080993652,1.19649410247803,1.20271730422974,1.22353291511536,1.21315586566925,1.20442712306976,1.2334
