all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.39684045314789,1.36139309406281,1.35578227043152,1.34813225269318,1.31588673591614,1.33195376396179,1.36751055717468,1.3623
1.43216526508331,1.39360356330872,1.38298070430756,1.37487840652466,1.34083604812622,1.35743951797485,1.39866971969604,1.3765
1.44598889350891,1.41006350517273,1.39413034915924,1.38267636299133,1.35256052017212,1.37073731422424,1.41332125663757,1.3765
1.4458909034729,1.41504263877869,1.40879666805267,1.40089821815491,1.37156164646149,1.38620710372925,1.42188191413879,1.3773
1.45068979263306,1.42211103439331,1.4125611782074,1.40894436836243,1.37878108024597,1.39533376693726,1.42347955703735,1.3798
1.44711542129517,1.41711926460266,1.40502238273621,1.39864492416382,1.37407827377319,1.39294052124023,1.41426181793213,1.3742
1.42109477519989,1.39425432682037,1.38550543785095,1.38316190242767,1.36125707626343,1.38055312633514,1.3869411945343,1.3715
1.40599179267883,1.37244033813477,1.36450862884521,1.36050724983215,1.33964991569519,1.36152076721191,1.36826157569885,1.3784
1.38214063644409,1.34512400627136,1.33798623085022,1.33253598213196,1.31142091751099,1.33316326141357,1.35086965560913,1.3705
1.33673274517059,1.30795526504517,1.30358970165253,1.30091106891632,1.28262650966644,1.30310249328613,1.30850839614868,1.3402
1.29783821105957,1.27220666408539,1.26474404335022,1.2615704536438,1.24201774597168,1.26028561592102,1.26818013191223,1.3071
1.25894296169281,1.23522174358368,1.22535836696625,1.21990084648132,1.19655847549438,1.21058320999146,1.23164820671082,1.2711
1.21385633945465,1.18824434280396,1.17758655548096,1.17246437072754,1.14219665527344,1.15214478969574,1.18971490859985,1.2266
1.16611957550049,1.13885378837585,1.12963497638702,1.12857389450073,1.09916055202484,1.10680484771729,1.13959109783173,1.1789
1.12667870521545,1.10153365135193,1.0917534828186,1.09445762634277,1.06837451457977,1.07573795318604,1.09981894493103,1.1079
1.13195896148682,1.10937452316284,1.09885168075562,1.09576869010925,1.06141519546509,1.06960535049438,1.12107753753662,1.1147
1.15424370765686,1.12950944900513,1.12053668498993,1.11638975143433,1.07492160797119,1.08487379550934,1.15443992614746,1.1285
1.1970921754837,1.18210136890411,1.16824352741241,1.16721498966217,1.12849974632263,1.14227306842804,1.20114648342133,1.1864
1.23981356620789,1.22728371620178,1.21952521800995,1.22024834156036,1.1919709444046,1.20541095733643,1.23098433017731,1.2531
1.27382433414459,1.25873339176178,1.25522446632385,1.25650525093079,1.22822511196136,1.23972392082214,1.26442790031433,1.2665
1.31010508537292,1.29266762733459,1.2845059633255,1.28508830070496,1.25615859031677,1.2683539390564,1.29643964767456,1.2931
1.33646202087402,1.31136476993561,1.306396484375,1.30073094367981,1.2712596654892,1.28218245506287,1.32235383987427,1.3134
1.34969019889832,1.32809913158417,1.32201504707336,1.32139825820923,1.29087042808533,1.30204367637634,1.33482837677002,1.318
1.37738800048828,1.35321402549744,1.34681141376495,1.34223890304565,1.31298303604126,1.32388043403625,1.36131525039673,1.3214
