all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.34266674518585,1.28937458992004,1.31513285636902,1.29036283493042,1.26338386535645,1.25841355323792,1.37384915351868,1.1443
1.37140893936157,1.31534361839294,1.34257221221924,1.31670641899109,1.28710031509399,1.28159999847412,1.40443563461304,1.1535
1.39314603805542,1.33579611778259,1.36319923400879,1.33701467514038,1.30784344673157,1.30299282073975,1.425701379776,1.1665
1.40479838848114,1.34977841377258,1.37700796127319,1.35077166557312,1.32554483413696,1.31975376605988,1.43727970123291,1.1853
1.41303932666779,1.35716700553894,1.3845522403717,1.35773205757141,1.33492028713226,1.32898044586182,1.44548392295837,1.1921
1.42459356784821,1.37037217617035,1.39692211151123,1.37183499336243,1.34937477111816,1.34301519393921,1.45730471611023,1.1911
1.45508229732513,1.39844751358032,1.4251264333725,1.40123081207275,1.3763689994812,1.36908769607544,1.48945665359497,1.225
1.46298861503601,1.40610980987549,1.43388962745667,1.40602660179138,1.3827657699585,1.37679171562195,1.49508547782898,1.2599
1.44272458553314,1.39759409427643,1.42680418491364,1.39258861541748,1.3834867477417,1.37784028053284,1.46835875511169,1.2447
1.4026665687561,1.37273108959198,1.40250992774963,1.36707091331482,1.36799049377441,1.36082410812378,1.42417097091675,1.2297
1.36657047271729,1.33636271953583,1.3664458990097,1.33255910873413,1.32929348945618,1.32119679450989,1.3908154964447,1.2194
1.32102012634277,1.28215217590332,1.30922937393188,1.2809591293335,1.26837491989136,1.2616206407547,1.34623217582703,1.1464
1.25440204143524,1.20746898651123,1.23231506347656,1.20831906795502,1.19146919250488,1.18444871902466,1.27993130683899,1.0759
1.19557321071625,1.14587342739105,1.16653788089752,1.14857912063599,1.12747955322266,1.12132561206818,1.2221372127533,1.0323
1.13607096672058,1.08738160133362,1.10450196266174,1.09396064281464,1.07334351539612,1.06671953201294,1.15951347351074,0.99282
1.11890184879303,1.07319092750549,1.08913469314575,1.07986104488373,1.0604248046875,1.05357074737549,1.14314985275269,0.98023
1.13396680355072,1.08988451957703,1.10604548454285,1.09460496902466,1.08070027828217,1.07392525672913,1.15594637393951,0.99052
1.16010355949402,1.12753486633301,1.1474289894104,1.12762641906738,1.12282586097717,1.11508250236511,1.1813805103302,1.0262
1.20753824710846,1.18080711364746,1.20275461673737,1.17809844017029,1.17501890659332,1.16774070262909,1.22965049743652,1.0711
1.24228227138519,1.21490621566772,1.23830342292786,1.21249651908875,1.20845818519592,1.20122992992401,1.26499676704407,1.1107
1.28082263469696,1.24535703659058,1.26872003078461,1.24383950233459,1.23538386821747,1.22913193702698,1.30486989021301,1.1344
1.30433917045593,1.26147818565369,1.28632700443268,1.26029562950134,1.2487016916275,1.24179840087891,1.33134484291077,1.1477
1.31922662258148,1.27356195449829,1.29719567298889,1.27367162704468,1.25888550281525,1.25315940380096,1.34548854827881,1.161
1.32124662399292,1.27913904190063,1.3034793138504,1.27907681465149,1.26572489738464,1.25898456573486,1.3476402759552,1.1579
