all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.04147899150848,1.07006788253784,1.06086134910583,1.05937123298645,1.04201459884644,1.06652665138245,1.0561146736145,1.1102
1.04256498813629,1.06795465946198,1.0598953962326,1.05843997001648,1.04285025596619,1.06515300273895,1.053959608078,1.1044
1.04387283325195,1.06689023971558,1.05891859531403,1.05765175819397,1.04313826560974,1.06485486030579,1.05359864234924,1.1007
1.03874850273132,1.06035733222961,1.05263113975525,1.05169701576233,1.03962445259094,1.06063604354858,1.04657340049744,1.098
1.03566813468933,1.05297374725342,1.04890787601471,1.04755210876465,1.03960418701172,1.05816459655762,1.04301333427429,1.0921
1.03009295463562,1.05069398880005,1.04170000553131,1.04195630550385,1.03802108764648,1.05578899383545,1.03552889823914,1.0971
1.0362241268158,1.04731726646423,1.04300165176392,1.04011559486389,1.03521764278412,1.05290484428406,1.03746151924133,1.1052
1.03085696697235,1.0431193113327,1.03686201572418,1.03797900676727,1.03434920310974,1.04996657371521,1.02995848655701,1.1183
1.02781498432159,1.04838764667511,1.03622651100159,1.03699040412903,1.03082668781281,1.05109131336212,1.03145241737366,1.126
1.0180823802948,1.04306745529175,1.02734231948853,1.03119015693665,1.02503275871277,1.0465943813324,1.01806509494781,1.1125
1.01054036617279,1.03219521045685,1.0203423500061,1.02229928970337,1.01724052429199,1.0347740650177,1.00915503501892,1.1028
1.0013724565506,1.02001345157623,1.01385998725891,1.01252961158752,1.00949466228485,1.0233690738678,1.00621068477631,1.0927
0.995404005050659,1.0076869726181,1.00273895263672,1.00175273418427,1.00265979766846,1.01412570476532,1.0005087852478,1.087
0.980914354324341,1.00002121925354,0.989750504493713,0.990260720252991,0.995628535747528,1.00752699375153,0.98376077413559,1.0846
0.978628158569336,0.995645701885223,0.9840167760849,0.984073221683502,0.989336848258972,1.0016987323761,0.979199886322021,1.088
0.982115030288696,0.990896701812744,0.984434187412262,0.982604503631592,0.987886309623718,0.998308420181274,0.979690551757812,1.0916
0.989187955856323,1.00272679328918,0.996332287788391,0.993704974651337,0.994254469871521,1.00700283050537,0.991266012191772,1.0916
0.993141174316406,1.00812339782715,1.00144457817078,0.999399781227112,0.998912572860718,1.0142993927002,0.997240543365479,1.0868
0.989922881126404,1.00666189193726,0.998173952102661,0.999379873275757,0.999025166034698,1.01558947563171,0.990332961082458,1.08
0.9895179271698,1.0080691576004,0.997714877128601,1.00005006790161,0.999785602092743,1.0164350271225,0.987765192985535,1.0748
1.00059223175049,1.00609922409058,1.00560855865479,1.00018501281738,1.00074851512909,1.01288878917694,0.998887658119202,1.0728
1.00768458843231,1.00711441040039,1.00851202011108,1.00438416004181,1.00264775753021,1.01299893856049,1.00437211990356,1.0711
1.01874101161957,1.01177132129669,1.01754879951477,1.01022517681122,1.00964438915253,1.01893866062164,1.01450490951538,1.0682
1.01732099056244,1.01733207702637,1.02095246315002,1.01760649681091,1.01733195781708,1.02691864967346,1.0144876241684,1.0693
