s1,s2,s3,s4,s5,i6,i7,i8,original
0.925512492656708,0.903272271156311,0.937513113021851,0.951145172119141,0.884237289428711,NaN,0.983179807662964,0.877010643482208,0.9133
0.941271245479584,0.921310186386108,0.952789783477783,0.968791484832764,0.902464151382446,NaN,1.17199563980103,0.891516327857971,0.9357
0.953368186950684,0.935471773147583,0.968206644058228,0.984052300453186,0.919260859489441,NaN,1.10613524913788,0.903096556663513,0.9565
0.964008331298828,0.948940277099609,0.986958503723145,0.998780369758606,0.937601327896118,NaN,1.09775948524475,0.913453161716461,0.96736
0.976165115833282,0.962357401847839,0.999644756317139,1.01254296302795,0.951166749000549,NaN,1.09447884559631,0.924329221248627,0.99163
0.995271325111389,0.982167840003967,1.0165069103241,1.03169941902161,0.969285368919373,NaN,1.09364104270935,0.942868530750275,1.0317
1.01047444343567,0.997324466705322,1.02058923244476,1.04492199420929,0.977508902549744,NaN,1.09756302833557,0.957685470581055,1.0704
1.02018022537231,1.00626623630524,1.01703131198883,1.05000972747803,0.978485345840454,NaN,1.10581302642822,0.971201121807098,1.0695
1.00586330890656,0.993049025535583,1.01110982894897,1.036177277565,0.970491170883179,NaN,1.11408758163452,0.958782076835632,1.011
0.977941930294037,0.965765953063965,0.979730367660522,1.00417745113373,0.942647218704224,NaN,1.11446869373322,0.934840202331543,0.9509
0.940889835357666,0.929331421852112,0.939378261566162,0.961929082870483,0.906231164932251,NaN,1.10508394241333,0.900407612323761,0.89274
0.890379130840302,0.877011775970459,0.89648711681366,0.913307189941406,0.860735297203064,NaN,1.09976541996002,0.856399834156036,0.85142
0.846309244632721,0.831786274909973,0.859395146369934,0.870929181575775,0.821500420570374,NaN,1.09599423408508,0.816901087760925,0.83123
0.810328245162964,0.795175909996033,0.814209342002869,0.82969081401825,0.7805295586586,NaN,1.08397722244263,0.779246091842651,0.79951
0.771416187286377,0.755686521530151,0.775082230567932,0.787094950675964,0.739288210868835,NaN,1.06303286552429,0.739392459392548,0.77059
0.758238732814789,0.744886040687561,0.770438551902771,0.778376400470734,0.735564708709717,NaN,1.05364561080933,0.718307256698608,0.7544
0.745076596736908,0.735559582710266,0.755614876747131,0.764353632926941,0.724887609481812,NaN,1.05085945129395,0.697043180465698,0.74902
0.75044572353363,0.741604566574097,0.756369709968567,0.770688056945801,0.728495836257935,NaN,1.0531792640686,0.693776667118073,0.75253
0.787915468215942,0.780716419219971,0.797396719455719,0.809248924255371,0.76966381072998,NaN,1.05671334266663,0.734544634819031,0.73311
0.816477417945862,0.809184312820435,0.828391194343567,0.839952826499939,0.799419283866882,NaN,1.0605194568634,0.764013767242432,0.77963
0.870488941669464,0.867667555809021,0.898348212242126,0.899671196937561,0.8703373670578,NaN,1.06274485588074,0.830574214458466,0.82056
0.874365746974945,0.869654774665833,0.899668455123901,0.902836501598358,0.869791388511658,NaN,1.06426858901978,0.830635249614716,0.8505
0.885107278823853,0.879036068916321,0.908913969993591,0.912554621696472,0.878138899803162,NaN,1.07136726379395,0.840928971767426,0.86517
0.891992568969727,0.884937524795532,0.911370158195496,0.916917681694031,0.881676554679871,NaN,1.07499396800995,0.847917675971985,0.88305
