s1,s2,s3,s4,s5,i6,i7,i8,original
1.13696479797363,1.10777926445007,1.1616313457489,1.06430077552795,1.07539451122284,NaN,1.09740877151489,1.12774634361267,1.0333
1.14915156364441,1.12732434272766,1.17795312404633,1.08904874324799,1.10111677646637,NaN,1.33445417881012,1.14121675491333,1.0501
1.14798855781555,1.13340210914612,1.16797280311584,1.0935674905777,1.10137403011322,NaN,1.33488142490387,1.14115905761719,1.0622
1.14471650123596,1.13537132740021,1.16178107261658,1.09709441661835,1.10299837589264,NaN,1.32127714157104,1.13815712928772,1.0731
1.14978098869324,1.14513087272644,1.17599654197693,1.11430871486664,1.12180936336517,NaN,1.32651555538177,1.14339923858643,1.0812
1.1632251739502,1.16251254081726,1.18624413013458,1.13100969791412,1.13663983345032,NaN,1.32453656196594,1.15721130371094,1.1135
1.1846067905426,1.18731951713562,1.2065349817276,1.15417337417603,1.15731823444366,NaN,1.35352826118469,1.179727435112,1.1702
1.22535133361816,1.23555374145508,1.27189934253693,1.21581387519836,1.22462522983551,NaN,1.41445541381836,1.22314071655273,1.2266
1.25350761413574,1.27217793464661,1.3322868347168,1.26977944374084,1.29057264328003,NaN,1.46246135234833,1.25442481040955,1.1879
1.27287769317627,1.28974413871765,1.34768009185791,1.28336751461029,1.30272495746613,NaN,1.4999178647995,1.27314746379852,1.1717
1.26473736763,1.27368712425232,1.3271998167038,1.2566739320755,1.2711296081543,NaN,1.50957870483398,1.26192045211792,1.1544
1.24405002593994,1.24566841125488,1.32183790206909,1.24733114242554,1.27199566364288,NaN,1.51058292388916,1.23737418651581,1.1274
1.20405745506287,1.19728755950928,1.25811743736267,1.17946326732635,1.20088326931,NaN,1.50359117984772,1.19258785247803,1.1001
1.18066954612732,1.16214299201965,1.21686732769012,1.12878143787384,1.14739668369293,NaN,1.4862254858017,1.16550529003143,1.0685
1.15501713752747,1.12468814849854,1.16681921482086,1.07332170009613,1.08576846122742,NaN,1.44427227973938,1.13674759864807,1.0251
1.14147317409515,1.10348320007324,1.15653991699219,1.05551016330719,1.06992149353027,NaN,1.42450726032257,1.1215443611145,0.9501
1.13387298583984,1.09435439109802,1.15230679512024,1.04965960979462,1.06467437744141,NaN,1.39455687999725,1.11364722251892,0.91022
1.12596917152405,1.08824634552002,1.15882849693298,1.05739450454712,1.07345461845398,NaN,1.39429867267609,1.10724401473999,0.9165
1.12757587432861,1.0900239944458,1.17954635620117,1.07106697559357,1.09129023551941,NaN,1.40894687175751,1.11024618148804,0.94542
1.14356505870819,1.10981941223145,1.20231461524963,1.09481489658356,1.11748039722443,NaN,1.41737794876099,1.12880802154541,0.96856
1.15992021560669,1.12815511226654,1.20749497413635,1.10509693622589,1.12476193904877,NaN,1.3934999704361,1.14742720127106,0.98647
1.15915060043335,1.13389897346497,1.19003701210022,1.10857796669006,1.1239732503891,NaN,1.33044457435608,1.1480450630188,0.9989
1.13989448547363,1.12890338897705,1.1718533039093,1.11703705787659,1.13207960128784,NaN,1.28523445129395,1.12955665588379,0.99625
1.13237309455872,1.13723206520081,1.1890881061554,1.15360176563263,1.17131590843201,NaN,1.30838477611542,1.12173748016357,0.98954
