all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.27214646339417,1.22977983951569,1.23012399673462,1.2686448097229,1.2649735212326,1.23314356803894,1.27704954147339,1.2496
1.24777960777283,1.23038113117218,1.22986114025116,1.26407945156097,1.26254332065582,1.23982441425323,1.25555300712585,1.257
1.2314624786377,1.21972811222076,1.21842110157013,1.25987124443054,1.26104629039764,1.23569416999817,1.23980450630188,1.2694
1.26534938812256,1.24519097805023,1.24443054199219,1.28341686725616,1.28433537483215,1.26056778430939,1.27115070819855,1.2842
1.24681973457336,1.24579751491547,1.24423110485077,1.28013980388641,1.28170466423035,1.26000010967255,1.25392234325409,1.2992
1.24444818496704,1.24385511875153,1.24297785758972,1.27417147159576,1.27545559406281,1.25591838359833,1.24861824512482,1.3146
1.27364444732666,1.24978375434875,1.24991619586945,1.27526867389679,1.27529513835907,1.25840973854065,1.27303755283356,1.3299
1.32281494140625,1.27734231948853,1.27718067169189,1.29853177070618,1.29754972457886,1.28451776504517,1.32286942005157,1.3458
1.35804581642151,1.31519651412964,1.31316423416138,1.33372759819031,1.3351057767868,1.32568383216858,1.36176633834839,1.3827
1.4036431312561,1.35400211811066,1.35120785236359,1.37201273441315,1.37643885612488,1.36865508556366,1.40664875507355,1.423
1.40162706375122,1.35665857791901,1.35383188724518,1.38317203521729,1.39194285869598,1.38159847259521,1.40616583824158,1.3562
1.38019800186157,1.34733366966248,1.34265923500061,1.38329362869263,1.39676511287689,1.38018608093262,1.38584089279175,1.3273
1.35137403011322,1.33806419372559,1.33308076858521,1.3836362361908,1.40019178390503,1.37698268890381,1.35959684848785,1.2833
1.33851265907288,1.33133065700531,1.32584190368652,1.38521826267242,1.40379810333252,1.37381958961487,1.34551274776459,1.2291
1.32950592041016,1.32347309589386,1.31762170791626,1.38475275039673,1.40308344364166,1.36636912822723,1.33731555938721,1.1849
1.3001766204834,1.31761157512665,1.31302714347839,1.37698256969452,1.39329421520233,1.35716164112091,1.31604635715485,1.1417
1.30573034286499,1.311075091362,1.30717706680298,1.36867463588715,1.38128137588501,1.34303641319275,1.32051134109497,1.1242
1.32471871376038,1.30043053627014,1.29702937602997,1.35616588592529,1.36412000656128,1.32297253608704,1.33614313602448,1.1111
1.28260052204132,1.26145398616791,1.25643861293793,1.32183146476746,1.32889437675476,1.28512096405029,1.29938268661499,1.0966
1.28760075569153,1.26325905323029,1.25693106651306,1.32013154029846,1.3269237279892,1.28461956977844,1.30200207233429,1.1522
1.2720627784729,1.24710440635681,1.2400815486908,1.30517828464508,1.31280779838562,1.27016806602478,1.28386771678925,1.2051
1.26020526885986,1.23315858840942,1.22645473480225,1.29368531703949,1.30169820785522,1.25883972644806,1.27122151851654,1.2339
1.22798776626587,1.21598958969116,1.20857381820679,1.27707648277283,1.28581023216248,1.24232041835785,1.24133324623108,1.2626
1.22986149787903,1.21212267875671,1.20565140247345,1.27392649650574,1.28183197975159,1.23879182338715,1.24340558052063,1.278
