agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.35108876228333,1.40593123435974,1.12475514411926,1.27537560462952,1.2555
1.38907408714294,1.40681648254395,1.15805065631866,1.29913115501404,1.2759
1.42086958885193,1.42800462245941,1.1812059879303,1.30559432506561,1.2973
1.41681373119354,1.43847095966339,1.1991468667984,1.30207991600037,1.3135
1.41134011745453,1.45614111423492,1.21553814411163,1.29592704772949,1.3435
1.41500604152679,1.47562599182129,1.23341751098633,1.32363986968994,1.3748
1.40583145618439,1.48831069469452,1.24507701396942,1.3443900346756,1.3989
1.44673979282379,1.52542340755463,1.28852391242981,1.37802755832672,1.4108
1.45642387866974,1.52287578582764,1.33424973487854,1.40565407276154,1.4151
1.46497404575348,1.51270198822021,1.3730400800705,1.41722166538239,1.3939
1.52047836780548,1.50211560726166,1.43075120449066,1.45029544830322,1.3525
1.52795922756195,1.48954617977142,1.42512404918671,1.43302154541016,1.2995
1.49431896209717,1.45002579689026,1.39712417125702,1.41192698478699,1.2461
1.46218490600586,1.40477287769318,1.21669745445251,1.27261030673981,1.193
1.43983745574951,1.36977696418762,1.19613134860992,1.26753640174866,1.1399
1.39216887950897,1.3313490152359,1.15097415447235,1.23317730426788,1.086
1.38870108127594,1.33085095882416,1.10774838924408,1.20211327075958,1.1171
1.42216622829437,1.35046184062958,1.10764718055725,1.20946979522705,1.1194
1.42275643348694,1.35112404823303,1.12007105350494,1.21034634113312,1.1035
1.42066705226898,1.35580360889435,1.13940048217773,1.21852135658264,1.0888
1.43385016918182,1.37703061103821,1.15518069267273,1.23094344139099,0.98622
1.42339134216309,1.385378241539,1.15715098381042,1.23961317539215,1.0248
1.42500960826874,1.3999137878418,1.15988266468048,1.24500477313995,1.0624
1.43457591533661,1.41409409046173,1.18182253837585,1.26781070232391,1.0991
