agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.17266845703125,1.16220545768738,1.11085045337677,1.10376226902008,0.88206
1.19406425952911,1.1770201921463,1.12060821056366,1.13190674781799,0.91785
1.21758377552032,1.19569969177246,1.13391935825348,1.16094899177551,0.94474
1.22071421146393,1.20795822143555,1.14348781108856,1.17519438266754,0.97576
1.19582283496857,1.20697319507599,1.14541494846344,1.17631459236145,1.0118
1.21512067317963,1.23252213001251,1.15638446807861,1.19087028503418,1.0341
1.21905386447906,1.25442278385162,1.16995561122894,1.20181179046631,1.0478
1.21728193759918,1.26327979564667,1.18089270591736,1.20572483539581,1.0461
1.23004853725433,1.26155853271484,1.16904890537262,1.17723405361176,1.0294
1.23801958560944,1.2465945482254,1.16879284381866,1.17047905921936,0.99819
1.23566627502441,1.21730995178223,1.15392029285431,1.14280784130096,0.96588
1.2405925989151,1.18804109096527,1.13788068294525,1.11062359809875,0.92536
1.23074686527252,1.15426349639893,1.11304414272308,1.07073783874512,0.8969
1.20604050159454,1.12345576286316,1.08944594860077,1.04703497886658,0.86825
1.20745456218719,1.09439158439636,1.07096493244171,1.02412986755371,0.84376
1.20419192314148,1.06966650485992,1.05627572536469,1.00566673278809,0.8205
1.19958055019379,1.05907046794891,1.05282747745514,0.99834793806076,0.81477
1.20043456554413,1.05383265018463,1.04741585254669,0.985332906246185,0.82637
1.1985639333725,1.05881726741791,1.04241418838501,0.98173314332962,0.8576
1.19580841064453,1.07054209709167,1.04056549072266,0.983878672122955,0.8888
1.19440531730652,1.08856761455536,1.05168902873993,1.00645935535431,0.91102
1.2001953125,1.11030948162079,1.07323658466339,1.04418206214905,0.94117
1.19498670101166,1.12294805049896,1.09011375904083,1.07520282268524,0.97231
1.1977174282074,1.13451457023621,1.10646116733551,1.10236871242523,1.0006
