all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.19925737380981,1.16473209857941,1.19446527957916,1.16876816749573,1.17854797840118,1.16144931316376,1.16199767589569,1.1377
1.19490432739258,1.16538345813751,1.19664311408997,1.17081034183502,1.17977428436279,1.16230380535126,1.15956962108612,1.1721
1.17206692695618,1.15112972259521,1.18313801288605,1.15685296058655,1.16453170776367,1.14654207229614,1.1402782201767,1.1933
1.1748480796814,1.16469407081604,1.19295740127563,1.16644990444183,1.170814037323,1.15442764759064,1.15232181549072,1.2008
1.22669517993927,1.20474743843079,1.22264242172241,1.19818735122681,1.19974637031555,1.18645405769348,1.20960974693298,1.2216
1.25777900218964,1.24427926540375,1.25738430023193,1.23206210136414,1.23070597648621,1.22094595432281,1.24880361557007,1.2566
1.26469683647156,1.27635049819946,1.29194569587708,1.26531863212585,1.26214516162872,1.25467729568481,1.26377320289612,1.2795
1.29465460777283,1.28764033317566,1.30269908905029,1.2791200876236,1.27972376346588,1.27394449710846,1.28151988983154,1.2922
1.26720178127289,1.26583445072174,1.28056669235229,1.25694000720978,1.25648438930511,1.25092124938965,1.25191402435303,1.281
1.23736536502838,1.23394477367401,1.24925565719604,1.22263753414154,1.22268187999725,1.21160423755646,1.22580814361572,1.2764
1.26438105106354,1.23893463611603,1.24993824958801,1.22480762004852,1.22650980949402,1.21481072902679,1.2489812374115,1.2706
1.23268818855286,1.22361075878143,1.23231410980225,1.20692753791809,1.21405208110809,1.20246613025665,1.21013975143433,1.2193
1.25975561141968,1.23453652858734,1.23941850662231,1.21455025672913,1.22743785381317,1.21575498580933,1.23040437698364,1.175
1.23263168334961,1.22462582588196,1.23280119895935,1.20897626876831,1.21833884716034,1.20417702198029,1.20456147193909,1.1309
1.2071350812912,1.21190392971039,1.22274971008301,1.19305443763733,1.20031249523163,1.18414688110352,1.18355512619019,1.0399
1.20335710048676,1.20429909229279,1.21610498428345,1.18152034282684,1.18436980247498,1.16932392120361,1.18102872371674,1.0243
1.23366963863373,1.22172224521637,1.23273277282715,1.1964225769043,1.19786322116852,1.18529450893402,1.20983123779297,1.0113
1.25744354724884,1.24171805381775,1.25225734710693,1.21670174598694,1.21930909156799,1.2110424041748,1.22934508323669,0.99825
1.2685250043869,1.24828279018402,1.26076364517212,1.22591149806976,1.23208904266357,1.2255117893219,1.23505902290344,0.99034
1.26484823226929,1.24094104766846,1.25697636604309,1.22611308097839,1.23409402370453,1.22835087776184,1.22518646717072,1.0081
1.20467174053192,1.19216251373291,1.21450138092041,1.18377363681793,1.19129526615143,1.18027496337891,1.16637277603149,1.0268
1.19276547431946,1.16075527667999,1.18299055099487,1.15128195285797,1.15778815746307,1.14122474193573,1.1557240486145,1.0649
1.19343757629395,1.15023481845856,1.16623258590698,1.13294434547424,1.13719487190247,1.1202574968338,1.16037797927856,1.102
1.1800309419632,1.14985203742981,1.16789364814758,1.13100981712341,1.13521897792816,1.11678910255432,1.15348887443542,1.1314
