all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
1.13516938686371,1.14441013336182,1.14423096179962,1.12298226356506,1.12994647026062,1.14708173274994,1.14552438259125,1.254
1.14219796657562,1.1536717414856,1.15294396877289,1.13285446166992,1.13921272754669,1.15935623645782,1.15316307544708,1.2765
1.14081609249115,1.15516149997711,1.15281903743744,1.13385617733002,1.13997566699982,1.16402113437653,1.15357172489166,1.2516
1.15172398090363,1.165487408638,1.16208207607269,1.14470314979553,1.14997434616089,1.17844104766846,1.16522395610809,1.2369
1.15452671051025,1.17347478866577,1.16820895671844,1.15290784835815,1.15711712837219,1.18820881843567,1.16721141338348,1.2302
1.16723895072937,1.18594360351562,1.17942893505096,1.16586220264435,1.16984164714813,1.20107996463776,1.17937314510345,1.2176
1.18687081336975,1.20292401313782,1.19715547561646,1.18516850471497,1.1888415813446,1.21739900112152,1.19764995574951,1.208
1.20328187942505,1.21713924407959,1.21133005619049,1.20022130012512,1.2044472694397,1.22913825511932,1.21137738227844,1.1961
1.20949029922485,1.22515833377838,1.21792137622833,1.2089376449585,1.21228528022766,1.23591828346252,1.21404528617859,1.2437
1.20660448074341,1.22604322433472,1.21522378921509,1.20763111114502,1.21079409122467,1.23685681819916,1.20706284046173,1.29
1.20355677604675,1.21740221977234,1.21217823028564,1.20126855373383,1.20511341094971,1.22633183002472,1.20766127109528,1.3244
1.1829514503479,1.20082557201385,1.19536662101746,1.18259418010712,1.18735194206238,1.20555937290192,1.18816459178925,1.2432
1.18240714073181,1.19077575206757,1.1885598897934,1.17222678661346,1.1786949634552,1.19305539131165,1.19011163711548,1.1951
1.18937516212463,1.19144356250763,1.19351172447205,1.17448318004608,1.18113994598389,1.19187450408936,1.19789731502533,1.1441
1.19145965576172,1.19408118724823,1.19858062267303,1.17821967601776,1.18460416793823,1.19429171085358,1.20271754264832,1.0954
1.18821597099304,1.19173812866211,1.19766533374786,1.17603576183319,1.18255829811096,1.18995976448059,1.20295345783234,1.0694
1.17505979537964,1.17834234237671,1.18498253822327,1.16221082210541,1.1690092086792,1.17309129238129,1.19049060344696,1.0365
1.16156196594238,1.15612125396729,1.16545689105988,1.13926327228546,1.14752268791199,1.15002012252808,1.17858195304871,1.0293
1.15059220790863,1.14578306674957,1.1575380563736,1.12922704219818,1.13799667358398,1.13536512851715,1.16620421409607,1.0243
1.1279182434082,1.13441598415375,1.14050424098969,1.11403858661652,1.12181091308594,1.122394323349,1.13784825801849,1.0313
1.11095595359802,1.11935973167419,1.12338650226593,1.09693288803101,1.10432910919189,1.10839509963989,1.1184606552124,1.0364
1.09917342662811,1.11237192153931,1.11414265632629,1.08804440498352,1.09495425224304,1.09741485118866,1.10192084312439,1.0373
1.0880481004715,1.10462415218353,1.10495805740356,1.07895648479462,1.08522629737854,1.0871649980545,1.08728849887848,1.0341
1.0788779258728,1.09677612781525,1.09635710716248,1.06973528862,1.07640957832336,1.07639479637146,1.07581567764282,1.0275
