s1,s2,s3,s4,s5,i6,i7,i8,original
1.37343561649323,1.37478923797607,1.36354970932007,1.36041271686554,1.37348294258118,0.384801954030991,0.729718446731567,1.3711097240448,1.3625
1.38898110389709,1.39034724235535,1.37660229206085,1.3741055727005,1.3861973285675,0.943344354629517,0.906758368015289,1.38725137710571,1.3793
1.40813004970551,1.40862762928009,1.39955008029938,1.39478754997253,1.41000974178314,0.832732975482941,1.01391780376434,1.40757739543915,1.399
1.41966152191162,1.42215585708618,1.40213286876678,1.39788413047791,1.41050577163696,0.983872413635254,1.10060524940491,1.41783499717712,1.4118
1.43082976341248,1.43387174606323,1.41461098194122,1.41016960144043,1.42297101020813,1.0217410326004,1.17492699623108,1.4290452003479,1.4305
1.44422376155853,1.45047652721405,1.43429517745972,1.42599642276764,1.44229650497437,1.07298505306244,1.25020396709442,1.44197106361389,1.4591
1.48319113254547,1.48938298225403,1.48437345027924,1.47015070915222,1.49564707279205,1.13940596580505,1.32353174686432,1.48576998710632,1.4838
1.52338564395905,1.53061509132385,1.53435659408569,1.51083207130432,1.54747295379639,1.19111168384552,1.37856936454773,1.52625811100006,1.5097
1.54767644405365,1.55793380737305,1.54460763931274,1.51851975917816,1.55311739444733,1.20588207244873,1.4010454416275,1.54280948638916,1.6691
1.54688966274261,1.55889272689819,1.5202853679657,1.50098657608032,1.52357590198517,1.19577789306641,1.39826440811157,1.53193295001984,1.5996
1.54217410087585,1.55168700218201,1.51242768764496,1.49970495700836,1.51822602748871,1.2126727104187,1.39178788661957,1.52915704250336,1.5334
1.5309464931488,1.53710460662842,1.52509701251984,1.51160490512848,1.53820908069611,1.22592544555664,1.38657975196838,1.52872407436371,1.4677
1.49967920780182,1.5043728351593,1.51157343387604,1.50126159191132,1.52556025981903,1.16586089134216,1.3663774728775,1.50605976581573,1.4027
1.47569298744202,1.47848165035248,1.49871420860291,1.49236190319061,1.51462185382843,1.16097092628479,1.35218143463135,1.48486316204071,1.4265
1.4437061548233,1.44532346725464,1.47678649425507,1.47124838829041,1.48936080932617,1.12455093860626,1.3392379283905,1.45331215858459,1.4279
1.41416728496552,1.41570711135864,1.45171654224396,1.44037818908691,1.46800541877747,1.16743111610413,1.346475481987,1.42947041988373,1.4341
1.42775821685791,1.42978525161743,1.4697026014328,1.45048213005066,1.48626267910004,1.19737458229065,1.36751616001129,1.44096732139587,1.4381
1.43904185295105,1.44338726997375,1.46204912662506,1.44224011898041,1.47532224655151,1.2012312412262,1.38050830364227,1.4450751543045,1.4484
1.47609746456146,1.47866797447205,1.4790940284729,1.46611475944519,1.48968255519867,1.21840929985046,1.39184069633484,1.47219610214233,1.4684
1.49796938896179,1.50035214424133,1.48934257030487,1.48098707199097,1.49686992168427,1.23020577430725,1.40457808971405,1.48861062526703,1.4882
1.50711679458618,1.50941634178162,1.49777483940125,1.49140751361847,1.50500810146332,1.23868548870087,1.41617250442505,1.49759221076965,1.5102
1.51880919933319,1.52006697654724,1.51432430744171,1.50780487060547,1.52271568775177,1.2532879114151,1.42687046527863,1.5104341506958,1.5281
1.52779603004456,1.52945041656494,1.52371180057526,1.51618671417236,1.53161704540253,1.26316475868225,1.43770337104797,1.51959979534149,1.537
1.54134368896484,1.54374861717224,1.53479373455048,1.52742803096771,1.54228568077087,1.28970384597778,1.45205354690552,1.53258728981018,1.5478
