all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.932262122631073,0.935072541236877,0.932484090328217,0.947081446647644,0.941674113273621,0.943166971206665,0.926013112068176,0.84777
0.9387326836586,0.941019177436829,0.936324775218964,0.950147151947021,0.945882320404053,0.946227252483368,0.932530522346497,0.85542
0.945040345191956,0.954482614994049,0.950340926647186,0.95676851272583,0.952870011329651,0.95354163646698,0.946566700935364,0.8729
0.954073309898376,0.961642563343048,0.957286655902863,0.963586330413818,0.961193323135376,0.96177864074707,0.953394770622253,0.88968
0.962702393531799,0.965825140476227,0.961788475513458,0.970282793045044,0.970598101615906,0.970616221427917,0.95744264125824,0.9054
0.974522054195404,0.976968348026276,0.973362267017365,0.981621503829956,0.984658360481262,0.984220385551453,0.967878937721252,0.913
0.977430760860443,0.982730984687805,0.980413138866425,0.988095164299011,0.991469740867615,0.991826891899109,0.972121119499207,0.92515
0.982877731323242,0.987847745418549,0.985529959201813,0.993197441101074,0.998053669929504,0.998378038406372,0.978052496910095,0.93314
0.981369972229004,0.987963914871216,0.984985947608948,0.993942379951477,0.997226119041443,0.998037219047546,0.978243708610535,0.9411
0.975662052631378,0.981120109558105,0.97884339094162,0.99057924747467,0.991706371307373,0.992205739021301,0.972497820854187,0.88238
0.954712271690369,0.957570612430573,0.954334020614624,0.969073414802551,0.964994192123413,0.965569734573364,0.947632670402527,0.87371
0.938153386116028,0.937716901302338,0.93255352973938,0.951907634735107,0.943136513233185,0.944205522537231,0.927928566932678,0.85094
0.950180888175964,0.956545829772949,0.950328409671783,0.969192266464233,0.958513975143433,0.961126327514648,0.945814251899719,0.83027
0.958766937255859,0.978332340717316,0.976421236991882,0.987072825431824,0.976405382156372,0.980587661266327,0.964888334274292,0.82836
0.952380180358887,0.9720778465271,0.970443308353424,0.977924704551697,0.966967642307281,0.970686078071594,0.961036443710327,0.85973
0.920527756214142,0.935797810554504,0.931518316268921,0.942248344421387,0.926292777061462,0.930103659629822,0.924661159515381,0.89822
0.906170070171356,0.921244084835052,0.915986061096191,0.924943208694458,0.907597303390503,0.910939395427704,0.910866975784302,0.93114
0.899925351142883,0.917197704315186,0.911447048187256,0.917334914207458,0.901606559753418,0.90450918674469,0.904865384101868,0.94825
0.904221177101135,0.920350074768066,0.915399968624115,0.915789246559143,0.906987607479095,0.907734870910645,0.909392595291138,0.93622
0.913351118564606,0.928922057151794,0.922230184078217,0.917227745056152,0.91434919834137,0.913498938083649,0.91869592666626,0.90808
0.921598434448242,0.937454581260681,0.931065082550049,0.922229766845703,0.923443496227264,0.922603607177734,0.927160143852234,0.88535
0.917537689208984,0.93717896938324,0.930810511112213,0.924235224723816,0.920743823051453,0.922785520553589,0.927148580551147,0.87059
0.92837005853653,0.93854296207428,0.933317542076111,0.924393773078918,0.925696074962616,0.924484729766846,0.932723760604858,0.86527
0.923040926456451,0.937688708305359,0.929850697517395,0.926224648952484,0.925537943840027,0.924398183822632,0.928131818771362,0.86078
