agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
0.907638132572174,0.914356887340546,0.908597111701965,0.918045043945312,0.89648
0.909514427185059,0.921803951263428,0.90971976518631,0.921750009059906,0.89692
0.91094583272934,0.92459625005722,0.917349874973297,0.925053060054779,0.90453
0.917035460472107,0.935921013355255,0.924608111381531,0.934716582298279,0.92145
0.926312983036041,0.93975430727005,0.933938980102539,0.936723411083221,0.92894
0.941850543022156,0.961697518825531,0.948565661907196,0.955551624298096,0.93448
0.94161719083786,0.978518068790436,0.960519969463348,0.975062906742096,0.94881
0.953554153442383,0.984839916229248,0.968729794025421,0.981765627861023,0.96281
0.962595641613007,0.977693557739258,0.969517827033997,0.975372612476349,0.96261
0.958228588104248,0.95670747756958,0.962000966072083,0.95504242181778,0.96479
0.954755663871765,0.940239727497101,0.948223948478699,0.938039720058441,0.97011
0.948235988616943,0.925274074077606,0.931739866733551,0.922412753105164,0.97062
0.938177168369293,0.911735951900482,0.915972590446472,0.907052874565125,0.97593
0.920245051383972,0.89980411529541,0.900246500968933,0.895857274532318,0.96852
0.902663886547089,0.89066344499588,0.883637428283691,0.887033045291901,0.93836
0.884871304035187,0.879195153713226,0.870781719684601,0.875933110713959,0.89961
0.878602027893066,0.869050800800323,0.864961504936218,0.865715086460114,0.87192
0.877329289913177,0.862137854099274,0.861161589622498,0.858901679515839,0.8487
0.885578572750092,0.865164458751678,0.862082600593567,0.859439194202423,0.8452
0.884303390979767,0.868637919425964,0.869692027568817,0.863731503486633,0.84617
0.878988742828369,0.869676411151886,0.883200526237488,0.869903862476349,0.85111
0.879896283149719,0.876449584960938,0.891915798187256,0.879830718040466,0.85457
0.887449204921722,0.888786435127258,0.897457897663116,0.889091312885284,0.86924
0.89457505941391,0.901105880737305,0.904383838176727,0.893944561481476,0.87864
