all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.86655592918396,0.899440050125122,0.883502125740051,0.890265107154846,0.878329992294312,0.882775545120239,0.871295213699341,0.90654
0.877268433570862,0.904150426387787,0.891483962535858,0.896590948104858,0.886894285678864,0.890405237674713,0.881715357303619,0.93948
0.881391763687134,0.90065199136734,0.891583025455475,0.897390246391296,0.8915935754776,0.894134879112244,0.882914483547211,0.95636
0.888216853141785,0.901700019836426,0.894770979881287,0.900912761688232,0.897902011871338,0.899697184562683,0.887191712856293,0.94291
0.89410662651062,0.899864733219147,0.895740389823914,0.904072880744934,0.905570507049561,0.906390428543091,0.888866424560547,0.92638
0.907421112060547,0.91067099571228,0.909362852573395,0.91690593957901,0.919602751731873,0.919754862785339,0.902916371822357,0.92647
0.915908217430115,0.91481626033783,0.91533350944519,0.923409104347229,0.928349137306213,0.927953541278839,0.90826016664505,0.93977
0.920812606811523,0.918991923332214,0.918003916740417,0.926930665969849,0.932541310787201,0.932684719562531,0.911752641201019,0.9505
0.917673707008362,0.917912006378174,0.916381537914276,0.926954030990601,0.93206799030304,0.932615399360657,0.908330261707306,0.94468
0.921097993850708,0.922234117984772,0.920353353023529,0.932188510894775,0.937018632888794,0.937515497207642,0.912767112255096,0.93086
0.902055144309998,0.906441450119019,0.903667688369751,0.915808975696564,0.920163512229919,0.921162188053131,0.893381595611572,0.91389
0.892380833625793,0.897846937179565,0.895151257514954,0.903812766075134,0.906424999237061,0.907963395118713,0.889445841312408,0.88886
0.884245157241821,0.88874626159668,0.887221455574036,0.897006511688232,0.90012800693512,0.90263831615448,0.880323529243469,0.85991
0.885104298591614,0.892772495746613,0.888388216495514,0.901427268981934,0.903854191303253,0.90636670589447,0.878819346427917,0.82867
0.872349619865417,0.878517329692841,0.874249219894409,0.887541890144348,0.890485882759094,0.892931759357452,0.864023566246033,0.81098
0.853003263473511,0.85468065738678,0.852880299091339,0.863878846168518,0.867083668708801,0.869404911994934,0.845730066299438,0.79602
0.839394211769104,0.838341951370239,0.839494347572327,0.84821605682373,0.850645661354065,0.853497862815857,0.834810733795166,0.78801
0.842092514038086,0.842434763908386,0.842014670372009,0.852949976921082,0.854906499385834,0.857718110084534,0.836747407913208,0.78307
0.849932670593262,0.857138991355896,0.85249263048172,0.865941405296326,0.866719245910645,0.870032608509064,0.842787444591522,0.79963
0.862980365753174,0.872252881526947,0.866207480430603,0.880909204483032,0.881423711776733,0.884217619895935,0.855746150016785,0.82051
0.875385403633118,0.881332159042358,0.876833915710449,0.890729963779449,0.892462372779846,0.895130276679993,0.867685317993164,0.83799
0.885288834571838,0.889891743659973,0.886038780212402,0.899647235870361,0.902180910110474,0.904563188552856,0.877620458602905,0.85183
0.894834876060486,0.896496772766113,0.89469313621521,0.907243371009827,0.911196231842041,0.913147866725922,0.887247204780579,0.86475
0.902214050292969,0.901128351688385,0.901216387748718,0.912459373474121,0.917768955230713,0.919115483760834,0.894575476646423,0.86525
