all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.911471486091614,0.899791359901428,0.885681450366974,0.888690173625946,0.900853037834167,0.904883325099945,0.902950882911682,0.93118
0.919463276863098,0.906985938549042,0.898829221725464,0.900925636291504,0.908955216407776,0.912439107894897,0.912309050559998,0.94617
0.927396297454834,0.915546894073486,0.913169741630554,0.915325522422791,0.920908749103546,0.922897338867188,0.920346200466156,0.9572
0.945833265781403,0.933034777641296,0.934821367263794,0.936452031135559,0.937480390071869,0.939146518707275,0.939600884914398,0.96525
0.961208641529083,0.94685435295105,0.946365892887115,0.948033094406128,0.948504149913788,0.949973583221436,0.952367603778839,0.94641
0.968546450138092,0.955123484134674,0.954874694347382,0.957092583179474,0.956663250923157,0.958685040473938,0.961940228939056,0.91568
0.97554475069046,0.961092591285706,0.959899723529816,0.959725618362427,0.961843371391296,0.961472630500793,0.968968033790588,0.8889
0.974047183990479,0.961252689361572,0.95622706413269,0.957685172557831,0.959749221801758,0.962205052375793,0.963898420333862,0.87058
0.981880903244019,0.967198193073273,0.962892770767212,0.961960315704346,0.960211038589478,0.962248921394348,0.974418103694916,0.85722
0.967495918273926,0.95404577255249,0.949239134788513,0.948095083236694,0.946938872337341,0.948765814304352,0.957431614398956,0.85273
0.951519727706909,0.940061688423157,0.936683714389801,0.936129450798035,0.933679163455963,0.936038613319397,0.941305041313171,0.863
0.94802051782608,0.93580573797226,0.932011723518372,0.93028199672699,0.927579641342163,0.930155038833618,0.939600050449371,0.87593
0.93562650680542,0.923331737518311,0.919027924537659,0.918233275413513,0.916096329689026,0.919354259967804,0.927480161190033,0.87815
0.928444564342499,0.915530502796173,0.912638068199158,0.91212660074234,0.912712097167969,0.914522647857666,0.920486450195312,0.86478
0.906271874904633,0.894476115703583,0.891167521476746,0.890253365039825,0.886210322380066,0.889630556106567,0.896554052829742,0.85098
0.888171792030334,0.877957582473755,0.874902665615082,0.872903823852539,0.863224029541016,0.867668926715851,0.879840493202209,0.84513
0.883249282836914,0.870604276657104,0.871007978916168,0.868442535400391,0.857237458229065,0.860703110694885,0.875312924385071,0.8429
0.871515154838562,0.85933244228363,0.859348833560944,0.856935799121857,0.844980359077454,0.849215269088745,0.860656797885895,0.83934
0.86317777633667,0.853126168251038,0.853951930999756,0.853869557380676,0.840181231498718,0.842620551586151,0.852996587753296,0.84382
0.871111810207367,0.858716785907745,0.857926189899445,0.856321692466736,0.845536947250366,0.848051428794861,0.861616432666779,0.85495
0.877891898155212,0.866517543792725,0.860024929046631,0.861007452011108,0.856572449207306,0.859902501106262,0.866486728191376,0.87284
0.899317443370819,0.888654410839081,0.877368986606598,0.877166271209717,0.875093698501587,0.880080819129944,0.890835344791412,0.88975
0.923460841178894,0.912989139556885,0.898555815219879,0.896463453769684,0.896318256855011,0.903518795967102,0.9176105260849,0.90228
0.941429078578949,0.930863738059998,0.918875277042389,0.915805339813232,0.914149284362793,0.922395646572113,0.937226176261902,0.90988
