all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.90369188785553,0.917381644248962,0.929241180419922,0.92725282907486,0.94128406047821,0.93735945224762,0.921230852603912,0.95878
0.908045768737793,0.922765910625458,0.93574446439743,0.933415710926056,0.947101473808289,0.942144870758057,0.92443722486496,0.97661
0.912241697311401,0.930602073669434,0.94338846206665,0.940452218055725,0.953649878501892,0.948809206485748,0.933119773864746,0.98205
0.919153690338135,0.936127722263336,0.948445498943329,0.945529699325562,0.959092319011688,0.954153180122375,0.938324511051178,0.9937
0.926868557929993,0.94367128610611,0.954839587211609,0.952201247215271,0.96540367603302,0.961016893386841,0.945989549160004,1.0027
0.940447211265564,0.959371387958527,0.968817174434662,0.966114282608032,0.977539956569672,0.973889589309692,0.961598873138428,1.0219
0.9466712474823,0.970303297042847,0.979857683181763,0.974762916564941,0.984284400939941,0.981202960014343,0.97267746925354,1.0443
0.952553391456604,0.978730380535126,0.98642373085022,0.980144202709198,0.987253069877625,0.985548138618469,0.984143435955048,1.022
0.94819188117981,0.97677481174469,0.984369337558746,0.977934896945953,0.984439969062805,0.982812166213989,0.982012450695038,0.99028
0.935310006141663,0.964808642864227,0.975313663482666,0.968650817871094,0.975990891456604,0.974199891090393,0.97041791677475,0.94652
0.921149492263794,0.950598955154419,0.961157023906708,0.954470753669739,0.961179137229919,0.959423065185547,0.956578552722931,0.92917
0.907211542129517,0.935384094715118,0.944730043411255,0.938311874866486,0.944809198379517,0.943032443523407,0.940548121929169,0.91435
0.887342154979706,0.912966012954712,0.923704504966736,0.918736457824707,0.926402747631073,0.923938989639282,0.917749404907227,0.90451
0.863946497440338,0.886254787445068,0.899504244327545,0.895807981491089,0.905573964118958,0.902050375938416,0.890708982944489,0.88754
0.846208512783051,0.866926670074463,0.879915714263916,0.876076102256775,0.885371804237366,0.88143402338028,0.870985686779022,0.86259
0.827877759933472,0.847380340099335,0.860379815101624,0.856311500072479,0.865117073059082,0.860456705093384,0.851161479949951,0.84637
0.82594907283783,0.848186492919922,0.859585165977478,0.855643928050995,0.862418293952942,0.857966780662537,0.854239106178284,0.83935
0.828009963035583,0.857382416725159,0.869976758956909,0.863957762718201,0.869224429130554,0.864613652229309,0.863264501094818,0.83353
0.836061000823975,0.869958400726318,0.883094310760498,0.874741077423096,0.878134369850159,0.874274849891663,0.876408219337463,0.8274
0.845734357833862,0.877871751785278,0.889544546604156,0.881257474422455,0.883987128734589,0.880565881729126,0.884191751480103,0.83399
0.855829834938049,0.885782837867737,0.896494388580322,0.889024019241333,0.892542362213135,0.889606356620789,0.891419351100922,0.839
0.864119410514832,0.887592256069183,0.899772822856903,0.893970787525177,0.90088826417923,0.897592782974243,0.893286287784576,0.85211
0.871765613555908,0.889545202255249,0.901647090911865,0.896416306495667,0.904829502105713,0.902487933635712,0.896591305732727,0.87554
0.881199955940247,0.895235896110535,0.904321074485779,0.899839222431183,0.907928824424744,0.907333016395569,0.90062141418457,0.8956
