all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.917217493057251,0.917884945869446,0.916566729545593,0.931506037712097,0.936916530132294,0.946040987968445,0.908819079399109,0.88129
0.925301671028137,0.928207755088806,0.926663398742676,0.942842960357666,0.948702871799469,0.956729233264923,0.914002776145935,0.8897
0.892364740371704,0.898346602916718,0.903629422187805,0.930696904659271,0.934575080871582,0.950460970401764,0.873963952064514,0.89879
0.88552713394165,0.891682744026184,0.898026704788208,0.927796125411987,0.930853843688965,0.949039936065674,0.865979969501495,0.90495
0.845020771026611,0.853035449981689,0.86751002073288,0.911468744277954,0.912347793579102,0.941289484500885,0.819243252277374,0.91566
0.903013706207275,0.908616423606873,0.916466116905212,0.947329938411713,0.948133230209351,0.967460989952087,0.883796155452728,0.93569
0.937937140464783,0.944987297058105,0.948360919952393,0.970149040222168,0.97055459022522,0.983489274978638,0.923713743686676,0.95712
0.953407883644104,0.959588408470154,0.961791396141052,0.980547547340393,0.979143857955933,0.991575002670288,0.941622376441956,0.969
0.951836109161377,0.957621932029724,0.959969639778137,0.977760553359985,0.97754317522049,0.989167332649231,0.939933776855469,0.95203
0.949315190315247,0.954142451286316,0.954475939273834,0.97188276052475,0.982224941253662,0.990328550338745,0.935031652450562,0.92314
0.933316946029663,0.937386870384216,0.936646163463593,0.955421566963196,0.973535597324371,0.979114294052124,0.91471529006958,0.8965
0.918817162513733,0.92245614528656,0.920195460319519,0.939405262470245,0.966706454753876,0.968760371208191,0.895544648170471,0.88754
0.900616407394409,0.904228627681732,0.902968168258667,0.921224594116211,0.94356107711792,0.947277009487152,0.87826406955719,0.88172
0.891842126846313,0.893672287464142,0.892860412597656,0.906623005867004,0.92282235622406,0.925596833229065,0.872926533222198,0.8601
0.894092559814453,0.894827902317047,0.892244935035706,0.89998733997345,0.912510514259338,0.911397635936737,0.878198206424713,0.81334
0.888323903083801,0.88935911655426,0.886211752891541,0.888404011726379,0.896727204322815,0.8925461769104,0.875211238861084,0.71215
0.864403605461121,0.865872621536255,0.865483283996582,0.871035397052765,0.872775793075562,0.873774170875549,0.851147651672363,0.69553
0.850893020629883,0.852213323116302,0.855045676231384,0.861656904220581,0.857893705368042,0.861616194248199,0.839039742946625,0.60642
0.840814352035522,0.843162000179291,0.84982693195343,0.860082447528839,0.848765730857849,0.858197689056396,0.830123245716095,0.65402
0.850579023361206,0.852617025375366,0.860249161720276,0.869608640670776,0.853925704956055,0.863654732704163,0.841578185558319,0.70976
0.86461341381073,0.868316769599915,0.875558078289032,0.885072469711304,0.868988811969757,0.878443002700806,0.856189250946045,0.76099
0.884326219558716,0.889274120330811,0.893820762634277,0.902844309806824,0.891384959220886,0.899525701999664,0.876538753509521,0.77414
0.89344847202301,0.899314343929291,0.901498138904572,0.911624908447266,0.905515015125275,0.913563311100006,0.885813057422638,0.79824
0.893848419189453,0.900639712810516,0.900675535202026,0.911564588546753,0.908539414405823,0.916232228279114,0.886807799339294,0.82655
