all_75,all_55,all_35,all_43,all_51,all_47,all_67,original
0.931203365325928,0.915492534637451,0.920257866382599,0.931016385555267,0.930786609649658,0.929315686225891,0.919852256774902,0.92103
0.93997585773468,0.924590229988098,0.931349635124207,0.940269947052002,0.944525897502899,0.941011190414429,0.929507255554199,0.93408
0.950416088104248,0.933947920799255,0.94275176525116,0.949782848358154,0.957100570201874,0.951993942260742,0.939723610877991,0.94377
0.961670160293579,0.943899273872375,0.956800103187561,0.960046231746674,0.970211029052734,0.96402770280838,0.951744437217712,0.9581
0.975060224533081,0.954525768756866,0.971693277359009,0.972970545291901,0.985216915607452,0.979338407516479,0.96599006652832,0.97015
0.989128530025482,0.969555020332336,0.985947072505951,0.990073919296265,1.00313210487366,0.996771812438965,0.980469346046448,0.98576
0.99899685382843,0.981483340263367,0.995200335979462,1.00243330001831,1.01345348358154,1.00778532028198,0.989738583564758,1.0005
1.01150131225586,0.992558002471924,1.00810706615448,1.01343441009521,1.02547633647919,1.01972627639771,1.0035879611969,1.0053
1.01222658157349,0.992635607719421,1.00669038295746,1.01411688327789,1.02665627002716,1.02077579498291,1.00281989574432,0.97818
1.0024276971817,0.981016218662262,0.994967818260193,1.00462365150452,1.01756310462952,1.01148271560669,0.991021037101746,0.94585
0.986633539199829,0.96339625120163,0.978891134262085,0.987993657588959,1.00061166286469,0.994882106781006,0.974265336990356,0.92855
0.972285985946655,0.949385046958923,0.964909672737122,0.973896026611328,0.984324932098389,0.979628443717957,0.959269762039185,0.93214
0.958576261997223,0.936909019947052,0.953315436840057,0.961005568504333,0.969277620315552,0.965861022472382,0.946118354797363,0.91905
0.940983891487122,0.92219603061676,0.937962174415588,0.946320354938507,0.953795373439789,0.950383424758911,0.928666234016418,0.90135
0.922542452812195,0.90478789806366,0.919915437698364,0.9291632771492,0.934741199016571,0.93186628818512,0.909754991531372,0.87199
0.899684190750122,0.883894801139832,0.900205433368683,0.907645702362061,0.91183215379715,0.90963751077652,0.887454986572266,0.85442
0.89076966047287,0.875726461410522,0.891608119010925,0.898358225822449,0.900991439819336,0.899226427078247,0.879974722862244,0.8399
0.892419397830963,0.878964304924011,0.891310095787048,0.899794101715088,0.900714099407196,0.899332046508789,0.880992650985718,0.84189
0.899588346481323,0.886333346366882,0.896003365516663,0.905684351921082,0.906175255775452,0.904488086700439,0.888357162475586,0.83065
0.910021483898163,0.894818067550659,0.905728936195374,0.913031876087189,0.915350615978241,0.913078367710114,0.899497866630554,0.81885
0.919380784034729,0.903312802314758,0.915669441223145,0.923257648944855,0.928817510604858,0.925008833408356,0.908938884735107,0.8103
0.932473361492157,0.915164470672607,0.929280877113342,0.935754418373108,0.945049345493317,0.939591646194458,0.922091841697693,0.82909
0.945981621742249,0.926336646080017,0.944211542606354,0.947248160839081,0.961777687072754,0.95419704914093,0.93570351600647,0.85135
0.958138823509216,0.936718940734863,0.957973420619965,0.957126319408417,0.974569201469421,0.965851664543152,0.947700619697571,0.86791
