s1,s2,s3,s4,s5,i6,i7,i8,original
0.953540682792664,0.955247104167938,0.947497129440308,0.944342732429504,0.942341566085815,0.814581513404846,0.817904949188232,0.936981976032257,0.90396
0.945410788059235,0.948714375495911,0.940652072429657,0.937715649604797,0.93568229675293,0.885468006134033,0.886024415493011,0.929488956928253,0.88842
0.937387824058533,0.94267338514328,0.933201313018799,0.930684685707092,0.927986264228821,0.930625915527344,0.927727341651917,0.921319782733917,0.88904
0.92861145734787,0.933479607105255,0.92481654882431,0.92379355430603,0.918882191181183,0.957211971282959,0.951886594295502,0.914292275905609,0.88096
0.924107849597931,0.927123725414276,0.919841289520264,0.921750068664551,0.914034366607666,0.972214460372925,0.965339541435242,0.915444910526276,0.87723
0.924497127532959,0.926766455173492,0.920441389083862,0.922860622406006,0.914030253887177,0.980278849601746,0.971916556358337,0.918063819408417,0.87039
0.925768911838531,0.929908156394958,0.92264986038208,0.924301385879517,0.916241049766541,0.988284051418304,0.97451376914978,0.919502556324005,0.8965
0.941589117050171,0.939297795295715,0.934042811393738,0.936612248420715,0.927102565765381,0.994516313076019,0.975820600986481,0.929296553134918,0.92572
0.981289029121399,0.972203195095062,0.965027332305908,0.965111136436462,0.959748864173889,1.00633490085602,0.977393865585327,0.960719406604767,0.95556
1.01671874523163,1.00017738342285,0.992330253124237,0.991828918457031,0.986502528190613,1.02143609523773,0.980429649353027,0.9850794672966,0.97484
1.03151535987854,1.00620496273041,1.00250244140625,1.00756371021271,0.995786130428314,1.03956472873688,0.985278129577637,1.00372397899628,0.98789
1.02620792388916,1.00143074989319,0.998473048210144,1.01037263870239,0.988698720932007,1.07524049282074,0.994254350662231,0.997777163982391,0.991
1.04692554473877,1.01847267150879,1.01747930049896,1.02823150157928,1.00860559940338,1.08685386180878,1.00181436538696,1.02676689624786,0.991
1.06288933753967,1.03522908687592,1.03596603870392,1.04462862014771,1.03217124938965,1.07932710647583,1.00583696365356,1.04497170448303,0.98851
1.09288740158081,1.05026245117188,1.05082142353058,1.05452871322632,1.04733264446259,1.06073260307312,1.00623679161072,1.05583906173706,0.98043
1.07631766796112,1.03976035118103,1.03786540031433,1.03732132911682,1.03434491157532,1.03854060173035,1.00329399108887,1.03766822814941,0.95308
1.03694891929626,1.0090297460556,1.00663506984711,1.00701355934143,1.00212705135345,1.01950967311859,0.998669624328613,1.00467383861542,0.94313
0.99889999628067,0.980978727340698,0.97797292470932,0.979191303253174,0.972337961196899,1.00326704978943,0.993180871009827,0.976109087467194,0.94064
0.983142614364624,0.970660924911499,0.966560781002045,0.966975092887878,0.962082386016846,0.988443732261658,0.987361192703247,0.967484414577484,0.94437
0.969760894775391,0.959334075450897,0.955398440361023,0.956804275512695,0.951076686382294,0.980069816112518,0.982165277004242,0.960889279842377,0.93132
0.97043114900589,0.960474848747253,0.953478395938873,0.953760385513306,0.949856042861938,0.984559655189514,0.979408502578735,0.963775217533112,0.9195
0.958348989486694,0.946776986122131,0.943183660507202,0.945895910263062,0.937587141990662,0.984895408153534,0.97812557220459,0.954025089740753,0.91018
0.945972919464111,0.935010313987732,0.931571781635284,0.939071536064148,0.926840960979462,0.978591203689575,0.976980805397034,0.947364270687103,0.89775
0.945421099662781,0.938674628734589,0.931788623332977,0.938070893287659,0.926072716712952,0.971968948841095,0.975828170776367,0.940874040126801,0.87972
