s1,s2,s3,s4,s5,i6,i7,i8,original
0.884172677993774,0.860887885093689,0.867024421691895,0.907222628593445,0.849117517471313,0.868199586868286,0.813447594642639,0.876977443695068,0.8393
0.877693116664886,0.854094445705414,0.861181020736694,0.903630971908569,0.842328786849976,0.89548671245575,0.881945788860321,0.870593547821045,0.83247
0.870300471782684,0.844635367393494,0.852138638496399,0.897520065307617,0.832073092460632,0.929498255252838,0.927732348442078,0.862360000610352,0.82811
0.869485139846802,0.839850604534149,0.847400963306427,0.893940508365631,0.825997591018677,0.938622713088989,0.957484006881714,0.860181331634521,0.82065
0.870881795883179,0.838468134403229,0.846115291118622,0.893789887428284,0.824345111846924,0.95941162109375,0.976485967636108,0.860131621360779,0.81506
0.872473001480103,0.838736414909363,0.846542358398438,0.894482672214508,0.824710011482239,0.962112486362457,0.988732993602753,0.861454367637634,0.8163
0.886737644672394,0.855655252933502,0.862863302230835,0.907755196094513,0.841578245162964,0.9630206823349,0.996949076652527,0.879557013511658,0.84739
0.917895078659058,0.893288850784302,0.898356020450592,0.937944889068604,0.879328608512878,0.967501044273376,1.00359082221985,0.918720364570618,0.91267
0.952880203723907,0.93233722448349,0.936151027679443,0.971390664577484,0.919743299484253,0.974728405475616,1.01076722145081,0.959586620330811,0.99535
0.991405606269836,0.975911915302277,0.97843462228775,1.01129603385925,0.966056346893311,0.989248096942902,1.02122735977173,1.00201952457428,1.0563
1.03869676589966,1.0264800786972,1.02959525585175,1.062091588974,1.02212405204773,1.00903367996216,1.03575015068054,1.05204153060913,1.0861
1.07208752632141,1.05734038352966,1.06235730648041,1.10024678707123,1.05910110473633,1.04303312301636,1.05617213249207,1.07583343982697,1.1079
1.1162109375,1.1119236946106,1.11618888378143,1.15122270584106,1.11591494083405,1.04748380184174,1.07222366333008,1.12855982780457,1.124
1.12545990943909,1.11934161186218,1.12357091903687,1.15725100040436,1.12243902683258,1.05752944946289,1.08472204208374,1.12800574302673,1.1321
1.13266968727112,1.11335527896881,1.11593008041382,1.14534664154053,1.11170566082001,1.05709481239319,1.09170114994049,1.1264636516571,1.1203
1.0991199016571,1.08557736873627,1.08753323554993,1.11065196990967,1.07995367050171,1.04782581329346,1.0925977230072,1.10715889930725,1.1029
1.07200217247009,1.05930578708649,1.06163334846497,1.08395147323608,1.05228769779205,1.0418416261673,1.09069001674652,1.08355045318604,1.0824
1.04836761951447,1.03693282604218,1.0381805896759,1.05811333656311,1.0283350944519,1.03343892097473,1.08665800094604,1.06483352184296,1.0581
1.02219986915588,1.01263284683228,1.01478505134583,1.03462958335876,1.00476276874542,1.02604675292969,1.08172917366028,1.04024660587311,1.0327
0.999678015708923,0.98793751001358,0.991013884544373,1.01324057579041,0.980623364448547,1.01785016059875,1.07658791542053,1.01173198223114,1.0041
0.974673449993134,0.960421442985535,0.964090883731842,0.989387333393097,0.954091906547546,1.00902032852173,1.07046747207642,0.980056405067444,0.97297
0.949960052967072,0.930649876594543,0.936430811882019,0.965721189975739,0.925472974777222,1.00538277626038,1.06533432006836,0.946853876113892,0.94126
0.928802669048309,0.906340420246124,0.912366807460785,0.945569396018982,0.901090741157532,1.00001108646393,1.06073796749115,0.919450402259827,0.90023
0.910669326782227,0.882759988307953,0.889278650283813,0.924116611480713,0.877855777740479,0.996565461158752,1.05676460266113,0.892841935157776,0.87288
