all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.86787486076355,0.874568819999695,0.87827730178833,0.870118141174316,0.873584032058716,0.87707906961441,0.870920419692993,0.87641
0.859686374664307,0.867488980293274,0.873193264007568,0.863319277763367,0.868662238121033,0.872871100902557,0.864101648330688,0.87046
0.855111300945282,0.863898098468781,0.868341565132141,0.859413087368011,0.864717423915863,0.86814934015274,0.860479712486267,0.865
0.855243146419525,0.864748120307922,0.861419558525085,0.855682194232941,0.858642220497131,0.861843287944794,0.860150873661041,0.86996
0.881960511207581,0.889617919921875,0.887010931968689,0.882774174213409,0.884927332401276,0.886200129985809,0.885521352291107,0.91368
0.932755708694458,0.935223042964935,0.945183575153351,0.93660980463028,0.94232302904129,0.943274974822998,0.932988166809082,0.9852
1.00621938705444,0.998199641704559,1.02912354469299,1.01261949539185,1.02451682090759,1.02860474586487,1.00090444087982,1.0538
1.06307888031006,1.04406201839447,1.0878871679306,1.06729435920715,1.08066177368164,1.08976721763611,1.05131900310516,1.1243
1.08020389080048,1.05638086795807,1.10344481468201,1.08309578895569,1.09418165683746,1.10598075389862,1.06439137458801,1.192
1.08453679084778,1.05927193164825,1.11808490753174,1.09528005123138,1.10936486721039,1.11732542514801,1.06687474250793,1.135
1.08965742588043,1.06464695930481,1.12802171707153,1.10179281234741,1.11862337589264,1.12477147579193,1.0710084438324,1.0815
1.08511161804199,1.06163287162781,1.1274231672287,1.09609079360962,1.11623322963715,1.12541460990906,1.06902265548706,1.0359
1.07594180107117,1.05564153194427,1.11223566532135,1.08004093170166,1.09914636611938,1.11234784126282,1.06171381473541,1.0019
1.05163836479187,1.0374196767807,1.06155514717102,1.03909707069397,1.0481241941452,1.06406593322754,1.03820300102234,0.96369
1.04734635353088,1.03524339199066,1.05518853664398,1.03897380828857,1.04815578460693,1.05487215518951,1.03513979911804,0.94721
1.04352915287018,1.03151953220367,1.05710184574127,1.04529500007629,1.05512762069702,1.05325305461884,1.03320443630219,0.92349
1.03446710109711,1.02286100387573,1.04436635971069,1.03318476676941,1.04101490974426,1.04188013076782,1.0251886844635,0.8944
1.01057326793671,1.00081288814545,1.02333033084869,1.01119804382324,1.01947963237762,1.02168083190918,1.00372195243835,0.89926
0.97424590587616,0.970387697219849,0.983068227767944,0.972211241722107,0.978733479976654,0.98215240240097,0.97053200006485,0.90327
0.943569660186768,0.944632768630981,0.950838565826416,0.941739499568939,0.947581171989441,0.949850559234619,0.942901253700256,0.96392
0.924313604831696,0.927911043167114,0.929127156734467,0.922191560268402,0.926947414875031,0.9283686876297,0.925872802734375,0.90837
0.903193414211273,0.908619582653046,0.903895795345306,0.899329960346222,0.901409029960632,0.903975307941437,0.905782878398895,0.90647
0.889125168323517,0.895832359790802,0.889219880104065,0.885704755783081,0.886906385421753,0.888959884643555,0.892385721206665,0.89526
0.875978887081146,0.884017884731293,0.875608742237091,0.871839046478271,0.872886002063751,0.875741958618164,0.879490673542023,0.89089
