all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.838358402252197,0.825486481189728,0.859195172786713,0.860912501811981,0.861759781837463,0.858386397361755,0.818490266799927,0.87181
0.838673412799835,0.825337290763855,0.859542369842529,0.861558854579926,0.862574636936188,0.858263790607452,0.817058622837067,0.88258
0.83518660068512,0.821739137172699,0.855960667133331,0.857808351516724,0.85906183719635,0.854577362537384,0.814639389514923,0.89261
0.833497285842896,0.819720447063446,0.854157447814941,0.856090664863586,0.85700649023056,0.852932393550873,0.813284754753113,0.98268
0.846006155014038,0.832796096801758,0.8663489818573,0.868123412132263,0.86899334192276,0.86524373292923,0.826654136180878,1.0495
0.866123199462891,0.853051483631134,0.884749889373779,0.886675119400024,0.887065708637238,0.883493840694427,0.848560333251953,1.1191
0.885825872421265,0.873609840869904,0.904933571815491,0.906564891338348,0.907343924045563,0.903618693351746,0.872343957424164,1.1907
0.88902485370636,0.8781977891922,0.904688596725464,0.905714690685272,0.905413329601288,0.903643131256104,0.880983173847198,1.0756
0.899633049964905,0.888595044612885,0.913564383983612,0.914086818695068,0.913494169712067,0.912845253944397,0.891581058502197,0.97632
0.904536724090576,0.893075466156006,0.917182981967926,0.917454242706299,0.916673243045807,0.917565703392029,0.894518136978149,0.96424
0.90067058801651,0.889012157917023,0.912544548511505,0.913028240203857,0.912373483181,0.912672579288483,0.889178693294525,0.9464
0.883014559745789,0.872612416744232,0.89450466632843,0.894823789596558,0.893849849700928,0.895036816596985,0.873437762260437,0.87405
0.877622425556183,0.866690218448639,0.889249384403229,0.889805376529694,0.88920646905899,0.889135181903839,0.866423368453979,0.79368
0.870979487895966,0.859979271888733,0.880612909793854,0.881147801876068,0.881614983081818,0.880379855632782,0.857704818248749,0.81312
0.871089518070221,0.860698282718658,0.880740284919739,0.88177227973938,0.880694091320038,0.882247507572174,0.856004536151886,0.83281
0.867759168148041,0.857409000396729,0.875527203083038,0.876443684101105,0.875350415706635,0.875512897968292,0.853479266166687,0.85267
0.867576956748962,0.856956422328949,0.881379961967468,0.881927788257599,0.881833374500275,0.881223440170288,0.85391902923584,0.871
0.858161509037018,0.848142683506012,0.872036993503571,0.872375965118408,0.872594058513641,0.871611893177032,0.84433126449585,0.88787
0.865688800811768,0.855321407318115,0.879131615161896,0.879874110221863,0.880871713161469,0.879382431507111,0.846277594566345,0.90108
0.869804441928864,0.858472526073456,0.878807067871094,0.879534065723419,0.879986941814423,0.879684746265411,0.845464646816254,0.89424
0.865665674209595,0.85387909412384,0.873890697956085,0.875204920768738,0.875092685222626,0.875018537044525,0.838931798934937,0.88417
0.854378759860992,0.842468202114105,0.859910130500793,0.86066859960556,0.860744059085846,0.860986948013306,0.828101992607117,0.87211
0.847219586372375,0.836010932922363,0.851481199264526,0.852165877819061,0.851413249969482,0.853229820728302,0.821654975414276,0.85936
0.843315422534943,0.83266681432724,0.847401142120361,0.848119258880615,0.847446143627167,0.848989069461823,0.818307518959045,0.85618
