all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.845020473003387,0.821114242076874,0.866333782672882,0.865116536617279,0.866989970207214,0.863728761672974,0.828260242938995,0.88349
0.841753602027893,0.81961464881897,0.864252150058746,0.862791299819946,0.864911019802094,0.861251056194305,0.826947748661041,0.88274
0.854864835739136,0.829914808273315,0.880067110061646,0.878223717212677,0.880568087100983,0.8763467669487,0.83746737241745,0.883
0.85465943813324,0.831007421016693,0.879042625427246,0.878231465816498,0.879743039608002,0.876920580863953,0.838111460208893,0.89877
0.865095973014832,0.84270042181015,0.885972321033478,0.886103749275208,0.886740267276764,0.884848594665527,0.849609076976776,0.91544
0.8954176902771,0.872348487377167,0.92120486497879,0.919703483581543,0.921777784824371,0.917936384677887,0.879784226417542,0.9303
0.922540485858917,0.901336550712585,0.947469294071198,0.945469081401825,0.948047459125519,0.943573713302612,0.908884108066559,0.94601
0.940190613269806,0.919981718063354,0.964142382144928,0.961959004402161,0.96472030878067,0.960090756416321,0.926710069179535,0.95264
0.943751752376556,0.924940288066864,0.966943979263306,0.964676260948181,0.967561185359955,0.962798357009888,0.931517362594604,0.97704
0.935199201107025,0.918198347091675,0.954663515090942,0.95329076051712,0.955342829227448,0.951841831207275,0.924152135848999,0.97951
0.930118560791016,0.912892401218414,0.94501119852066,0.94444465637207,0.945730626583099,0.943308472633362,0.918805480003357,0.97478
0.917883098125458,0.900374591350555,0.936053216457367,0.936012268066406,0.936665654182434,0.935698568820953,0.90701425075531,0.96426
0.905494868755341,0.888852775096893,0.925988972187042,0.925117433071136,0.926498830318451,0.92426860332489,0.895834028720856,0.95285
0.886840403079987,0.873220801353455,0.906116724014282,0.904326260089874,0.906580448150635,0.903264760971069,0.878315329551697,0.93374
0.882139027118683,0.868729889392853,0.89770370721817,0.896204352378845,0.898150980472565,0.894977569580078,0.874977588653564,0.91544
0.885796129703522,0.872400939464569,0.904264450073242,0.902373254299164,0.90478515625,0.901287198066711,0.877726852893829,0.90594
0.889277398586273,0.87572580575943,0.909634172916412,0.907524228096008,0.910152614116669,0.906321465969086,0.880979180335999,0.90603
0.884333491325378,0.87083625793457,0.905565977096558,0.902366638183594,0.90606701374054,0.900512099266052,0.876579463481903,0.91437
0.882753372192383,0.86888986825943,0.90747743844986,0.903684616088867,0.907988965511322,0.901914119720459,0.874353170394897,0.9093
0.876243352890015,0.860790312290192,0.903219044208527,0.899047493934631,0.903677880764008,0.896825134754181,0.867124855518341,0.89898
0.863395214080811,0.847283780574799,0.89080536365509,0.886936962604523,0.891325712203979,0.884963870048523,0.853207409381866,0.88971
0.858995974063873,0.841587066650391,0.88664710521698,0.883344233036041,0.88724958896637,0.881443798542023,0.848769724369049,0.88557
0.854494750499725,0.837462484836578,0.884205162525177,0.880651891231537,0.884904384613037,0.878558158874512,0.844036996364594,0.87457
0.844314455986023,0.828105926513672,0.871939480304718,0.868763089179993,0.872616052627563,0.866624414920807,0.833933889865875,0.86967
