all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.840405881404877,0.844599723815918,0.845897734165192,0.873153388500214,0.873889267444611,0.866333484649658,0.842069327831268,0.86727
0.835148751735687,0.839031457901001,0.840130507946014,0.868306636810303,0.868867933750153,0.86080265045166,0.83719938993454,0.85528
0.852377593517303,0.852347671985626,0.859202265739441,0.887328326702118,0.888037204742432,0.879670560359955,0.855416119098663,0.85152
0.872943520545959,0.872932910919189,0.879219830036163,0.905957520008087,0.907512128353119,0.898575365543365,0.876174211502075,0.85568
0.931895792484283,0.925103187561035,0.937819063663483,0.968131065368652,0.970434308052063,0.960630118846893,0.936049997806549,0.88297
0.97461062669754,0.969537973403931,0.978835105895996,1.01141595840454,1.01488447189331,1.00445163249969,0.977878332138062,0.94939
1.03740704059601,1.02557408809662,1.04731440544128,1.08029162883759,1.08214282989502,1.07424175739288,1.04192864894867,1.037
1.05956590175629,1.04468441009521,1.06441378593445,1.09928631782532,1.10133469104767,1.09395349025726,1.06318759918213,1.1068
1.06389570236206,1.04336297512054,1.06700801849365,1.10123682022095,1.10257649421692,1.09622383117676,1.06671464443207,1.1397
1.08605527877808,1.05550181865692,1.09637820720673,1.12426769733429,1.12515592575073,1.12115561962128,1.08962249755859,1.1451
1.12178456783295,1.07566916942596,1.13612496852875,1.17337048053741,1.17528760433197,1.16760468482971,1.12913548946381,1.1522
1.05776047706604,1.03438210487366,1.06241619586945,1.09409308433533,1.09313595294952,1.08731234073639,1.06116557121277,1.155
1.04060888290405,1.02730011940002,1.04318952560425,1.07132422924042,1.07016384601593,1.06532227993011,1.04169106483459,1.1413
1.03145563602448,1.0238926410675,1.03359413146973,1.06026518344879,1.05985379219055,1.05489528179169,1.03256773948669,1.1242
1.00566589832306,1.0052205324173,1.00570344924927,1.03243565559387,1.0312625169754,1.02676594257355,1.00668013095856,1.1141
1.00173354148865,1.00126981735229,1.00645852088928,1.03013372421265,1.02963638305664,1.0254772901535,1.00339436531067,1.0989
0.987352132797241,0.990151047706604,0.988709986209869,1.01642668247223,1.01786160469055,1.01103699207306,0.987595558166504,1.0752
0.960079669952393,0.963899910449982,0.959280371665955,0.995041906833649,0.997421503067017,0.988063275814056,0.960752189159393,1.0475
0.935504734516144,0.938643097877502,0.93617182970047,0.972499549388885,0.977338314056396,0.966647803783417,0.935770869255066,1.0312
0.886174142360687,0.89123260974884,0.885187327861786,0.923922419548035,0.929246068000793,0.917350649833679,0.885619163513184,1.0614
0.858363509178162,0.856394469738007,0.860539972782135,0.903032720088959,0.906536102294922,0.895429849624634,0.858899235725403,0.9433
0.854698479175568,0.840930759906769,0.865868389606476,0.908008933067322,0.909811198711395,0.899608850479126,0.858265161514282,0.92464
0.848827421665192,0.829305827617645,0.857828199863434,0.904211819171906,0.906111776828766,0.893782198429108,0.853339850902557,0.84328
0.853791832923889,0.830699682235718,0.865011751651764,0.910627126693726,0.91172468662262,0.899501323699951,0.859967529773712,0.82384
