all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.865513265132904,0.872891783714294,0.863020896911621,0.863778114318848,0.865596354007721,0.863407731056213,0.880331456661224,0.84409
0.866327702999115,0.872857570648193,0.863574683666229,0.863520085811615,0.865046977996826,0.863302409648895,0.880517721176147,0.83419
0.869291722774506,0.877271711826324,0.86468368768692,0.861265003681183,0.863196969032288,0.861944258213043,0.884708225727081,0.83848
0.875412464141846,0.884725451469421,0.870940387248993,0.866357028484344,0.868408679962158,0.867485821247101,0.890374481678009,0.84406
0.905042350292206,0.910316288471222,0.904949069023132,0.899274230003357,0.899394512176514,0.900664448738098,0.914199531078339,0.86851
0.953845262527466,0.953083992004395,0.960144340991974,0.956229448318481,0.955978691577911,0.957448542118073,0.955609858036041,0.93282
1.02624094486237,1.01873922348022,1.03999280929565,1.03588008880615,1.03501880168915,1.03786373138428,1.0169004201889,1.0225
1.08624994754791,1.07541334629059,1.10224425792694,1.09850490093231,1.09860134124756,1.10104286670685,1.0698653459549,1.1002
1.11627280712128,1.10524129867554,1.12970471382141,1.12539732456207,1.12530612945557,1.12778854370117,1.09721219539642,1.1186
1.13670837879181,1.12635564804077,1.15316414833069,1.14923799037933,1.14950048923492,1.15162563323975,1.1172080039978,1.1304
1.13226544857025,1.12403476238251,1.14403712749481,1.13988697528839,1.14116263389587,1.14200401306152,1.11505961418152,1.1436
1.11599183082581,1.10764276981354,1.12212121486664,1.12037396430969,1.12237012386322,1.12115585803986,1.09968113899231,1.1342
1.09816324710846,1.09156858921051,1.12275969982147,1.12392234802246,1.12676072120667,1.12502086162567,1.08407759666443,1.1154
1.07201659679413,1.06672394275665,1.08528435230255,1.08375906944275,1.08596038818359,1.0851731300354,1.06118905544281,1.0899
1.05561494827271,1.05143439769745,1.06108808517456,1.06115758419037,1.06140220165253,1.06135106086731,1.04717516899109,1.0673
1.03934741020203,1.03677546977997,1.05545771121979,1.05212271213531,1.05295884609222,1.05357050895691,1.03360962867737,1.0506
1.01960933208466,1.01842510700226,1.02807676792145,1.02444529533386,1.02402973175049,1.02545714378357,1.01712334156036,1.0425
0.9888836145401,0.98960816860199,0.99981814622879,0.997642993927002,0.997930586338043,0.99847549200058,0.990240752696991,1.0209
0.952997267246246,0.958125948905945,0.957188844680786,0.956240653991699,0.957853555679321,0.956319451332092,0.960974216461182,0.97972
0.915586829185486,0.924107909202576,0.915275514125824,0.917405366897583,0.91949337720871,0.916413903236389,0.929033100605011,0.94507
0.890485465526581,0.899805128574371,0.887926638126373,0.891799926757812,0.893722236156464,0.889852106571198,0.906018972396851,0.91587
0.874386370182037,0.883720815181732,0.870128989219666,0.872697412967682,0.874572813510895,0.871428370475769,0.892229020595551,0.88422
0.865200579166412,0.875367045402527,0.860125362873077,0.86129903793335,0.862103819847107,0.860348105430603,0.883262455463409,0.86889
0.857936561107635,0.867177903652191,0.851849615573883,0.853040397167206,0.853777945041656,0.851969599723816,0.875824928283691,0.86399
