agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
0.836308360099792,0.808683812618256,0.815757393836975,0.826225280761719,0.8344
0.833528578281403,0.804893851280212,0.812049388885498,0.819675624370575,0.83711
0.828405380249023,0.80276882648468,0.808230996131897,0.814358592033386,0.83678
0.825826525688171,0.8024622797966,0.81298166513443,0.818834245204926,0.83462
0.822230041027069,0.813467800617218,0.814410984516144,0.826043725013733,0.84339
0.82288521528244,0.839464843273163,0.829028069972992,0.847341597080231,0.85443
0.839026629924774,0.879994988441467,0.853952705860138,0.876780092716217,0.87314
0.901784360408783,0.929097950458527,0.889041364192963,0.898018836975098,0.88181
0.972455084323883,0.968116223812103,0.915068209171295,0.916211187839508,0.88555
1.03001189231873,0.995500385761261,0.925412178039551,0.928412437438965,0.88493
1.05267226696014,0.997823715209961,0.916344165802002,0.920629560947418,0.88858
1.03351783752441,0.983385860919952,0.892335474491119,0.906789362430573,0.88271
0.995519936084747,0.962585747241974,0.88089781999588,0.901174962520599,0.88385
0.99959808588028,0.95929878950119,0.90315979719162,0.905608296394348,0.88263
0.965947031974792,0.944795966148376,0.885774970054626,0.896681845188141,0.87818
0.917896926403046,0.925618171691895,0.858095645904541,0.879111170768738,0.87007
0.867036163806915,0.901275038719177,0.868686378002167,0.88690459728241,0.88155
0.853353798389435,0.881482660770416,0.875908434391022,0.878742218017578,0.88959
0.848032593727112,0.865814089775085,0.865484654903412,0.864657998085022,0.89251
0.845538437366486,0.850717961788177,0.846193015575409,0.849704682826996,0.88383
0.845176696777344,0.838343918323517,0.844007670879364,0.846110343933105,0.87377
0.844240188598633,0.828571617603302,0.839824676513672,0.840975344181061,0.86359
0.836101174354553,0.816067278385162,0.823983073234558,0.830875515937805,0.86464
0.830940127372742,0.80769008398056,0.805136263370514,0.820756733417511,0.85841
