all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
1.01947581768036,0.930812656879425,1.05558776855469,1.04809606075287,1.05393290519714,1.04731905460358,1.02047264575958,1.0903
1.01057434082031,0.925170421600342,1.04634785652161,1.03930842876434,1.044961810112,1.03829288482666,1.01358497142792,1.1233
0.999260663986206,0.915459752082825,1.0324844121933,1.02540242671967,1.0310834646225,1.0245748758316,1.00036013126373,1.0662
0.99055552482605,0.908160150051117,1.0252913236618,1.01843106746674,1.02352726459503,1.01778650283813,0.992242634296417,1.0987
0.990463316440582,0.910417020320892,1.02152955532074,1.01536953449249,1.02007913589478,1.01451635360718,0.992809653282166,1.0389
1.00058174133301,0.920516610145569,1.03313755989075,1.02694427967072,1.0317542552948,1.02616655826569,1.00265371799469,1.0965
1.04190301895142,0.963504016399384,1.07745718955994,1.07101798057556,1.07624018192291,1.07003426551819,1.04621696472168,1.0967
1.09686005115509,1.02067267894745,1.1342226266861,1.1278737783432,1.13346207141876,1.12663960456848,1.10432577133179,1.1727
1.14244294166565,1.0701299905777,1.18186950683594,1.17559885978699,1.18117499351501,1.17466723918915,1.1504590511322,1.1921
1.16638779640198,1.10480439662933,1.20696020126343,1.20077133178711,1.20597350597382,1.19993150234222,1.17461955547333,1.2154
1.20404613018036,1.14264452457428,1.24603199958801,1.23881959915161,1.24469876289368,1.23776519298553,1.21189618110657,1.2508
1.21985328197479,1.1584677696228,1.25936639308929,1.25391817092896,1.25759792327881,1.25264596939087,1.22935628890991,1.2651
1.2175225019455,1.16303896903992,1.25409042835236,1.24953889846802,1.25237727165222,1.24852061271667,1.22715473175049,1.2417
1.18549931049347,1.13196182250977,1.21452796459198,1.20818591117859,1.21310579776764,1.20734310150146,1.18925487995148,1.2277
1.14905524253845,1.0906103849411,1.16660416126251,1.16011416912079,1.164715051651,1.15955126285553,1.14299046993256,1.2309
1.11151146888733,1.04756081104279,1.13037705421448,1.12738609313965,1.12678468227386,1.12676215171814,1.11157500743866,1.1983
1.11366260051727,1.04026639461517,1.13908767700195,1.13569629192352,1.13602435588837,1.13453793525696,1.11913728713989,1.1199
1.08464658260345,1.01753330230713,1.1261123418808,1.11886036396027,1.12442803382874,1.1185131072998,1.09145820140839,1.0856
1.05971908569336,1.00610148906708,1.09822559356689,1.08834993839264,1.09807109832764,1.08751809597015,1.06109666824341,1.0595
1.04998505115509,0.990451753139496,1.0838520526886,1.07443249225616,1.08275353908539,1.07373332977295,1.04345595836639,1.1051
1.03967976570129,0.972311913967133,1.08172714710236,1.07402908802032,1.07999539375305,1.07231211662292,1.04233646392822,1.078
1.02387225627899,0.946523785591125,1.06027734279633,1.05251216888428,1.05866277217865,1.05088591575623,1.02879023551941,1.012
0.99442332983017,0.913598835468292,1.03650557994843,1.02917969226837,1.03426134586334,1.02887201309204,0.998086452484131,1.0276
0.981531918048859,0.913908839225769,1.01773023605347,1.01132607460022,1.01583099365234,1.01087689399719,0.98456609249115,1.0011
