all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.987374901771545,0.979885518550873,0.925693571567535,0.928598523139954,0.916455686092377,0.920559227466583,0.977812349796295,0.89192
0.919767260551453,0.91658353805542,0.899043440818787,0.898073613643646,0.892658293247223,0.890732526779175,0.913842976093292,0.8898
0.930135488510132,0.92999005317688,0.972463488578796,0.962986707687378,0.974466800689697,0.964279055595398,0.929903328418732,0.8614
0.933619320392609,0.932279765605927,0.951751410961151,0.944743394851685,0.95209664106369,0.945035994052887,0.931868135929108,0.85728
0.95407247543335,0.950057506561279,0.932924926280975,0.930658102035522,0.929252684116364,0.927543222904205,0.947443425655365,0.85939
0.961779356002808,0.957793474197388,0.938739955425262,0.937334835529327,0.935357928276062,0.934579372406006,0.955356180667877,0.855
1.03952515125275,1.03748691082001,1.04001533985138,1.03688430786133,1.03873372077942,1.03673207759857,1.03586554527283,0.88102
1.08336400985718,1.07843637466431,1.06790173053741,1.0660001039505,1.06663858890533,1.06728196144104,1.0775500535965,0.90384
1.12412440776825,1.12045812606812,1.10591721534729,1.1048412322998,1.10304486751556,1.10424160957336,1.11935317516327,0.93959
1.16055297851562,1.15641272068024,1.15308308601379,1.15134501457214,1.15129339694977,1.15223526954651,1.15587413311005,0.97621
1.16851711273193,1.16452944278717,1.16749906539917,1.16439259052277,1.16706669330597,1.16785848140717,1.1641640663147,0.96236
1.20623016357422,1.2018803358078,1.19216012954712,1.19113385677338,1.18924784660339,1.19155406951904,1.20042300224304,1.0131
1.20708835124969,1.20214188098907,1.18722379207611,1.1866854429245,1.18366503715515,1.18668866157532,1.20029950141907,0.98205
1.20180904865265,1.19773435592651,1.19813168048859,1.19527411460876,1.19721651077271,1.19802367687225,1.19655811786652,1.0402
1.1819269657135,1.17751383781433,1.17868065834045,1.175705909729,1.17772901058197,1.17811715602875,1.17656111717224,0.97161
1.16913485527039,1.16568470001221,1.16892409324646,1.16560506820679,1.16758930683136,1.16723370552063,1.16463077068329,1.0569
1.1712418794632,1.16690373420715,1.16735565662384,1.1636620759964,1.16578078269958,1.16492199897766,1.1652764081955,1.0019
1.18842923641205,1.18519532680511,1.18756210803986,1.18286538124084,1.18560254573822,1.18330585956573,1.18312156200409,1.0398
1.20110547542572,1.19899797439575,1.20387136936188,1.19928574562073,1.20117485523224,1.1985809803009,1.19704735279083,0.99644
1.24086773395538,1.24113786220551,1.25995826721191,1.25374102592468,1.25832462310791,1.25431454181671,1.24018132686615,1.026
1.24571311473846,1.24533557891846,1.25927209854126,1.25345468521118,1.25853729248047,1.25617051124573,1.24544298648834,0.97309
1.22723841667175,1.22886323928833,1.24688458442688,1.24156486988068,1.24711585044861,1.24520194530487,1.23037040233612,0.97818
1.23336911201477,1.23542618751526,1.2615510225296,1.25603568553925,1.26315820217133,1.26105523109436,1.23768484592438,0.978
1.16212153434753,1.160515666008,1.14728772640228,1.14642357826233,1.14394795894623,1.14548003673553,1.16173017024994,0.93523
