all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.888547956943512,0.888149559497833,0.885474324226379,0.889504432678223,0.887044429779053,0.888122081756592,0.889435529708862,0.91144
0.865893125534058,0.863209247589111,0.860032260417938,0.868907868862152,0.864448249340057,0.866213798522949,0.876428127288818,0.90642
0.844920694828033,0.842684984207153,0.84124344587326,0.846449732780457,0.843251764774323,0.843894720077515,0.860979080200195,0.88721
0.834044098854065,0.831276774406433,0.826933026313782,0.832366645336151,0.831014215946198,0.831490337848663,0.849227368831635,0.88246
0.824876070022583,0.824837028980255,0.828653395175934,0.829300880432129,0.825722575187683,0.82658314704895,0.834686040878296,0.91336
0.868835031986237,0.871752977371216,0.883473694324493,0.886938631534576,0.876740455627441,0.879731118679047,0.867818653583527,0.90716
0.919010996818542,0.925072073936462,0.940990328788757,0.939126312732697,0.928232729434967,0.930748820304871,0.911857962608337,1.0207
0.988267302513123,0.995487630367279,1.0155131816864,1.00478208065033,0.99606192111969,0.997518122196198,0.973980307579041,1.078
1.04924011230469,1.05883646011353,1.0746123790741,1.06400263309479,1.06147468090057,1.06136322021484,1.02813768386841,1.1271
1.07612657546997,1.08587682247162,1.10410833358765,1.09122967720032,1.08698558807373,1.08717226982117,1.0564923286438,1.1761
1.06449151039124,1.08571827411652,1.1330007314682,1.09662628173828,1.08451187610626,1.08379590511322,1.04958152770996,1.1747
1.11558675765991,1.10512495040894,1.08117949962616,1.09916234016418,1.10089826583862,1.10434210300446,1.10366654396057,1.2094
1.1097537279129,1.11984479427338,1.13895237445831,1.12324869632721,1.12021243572235,1.12006890773773,1.09604775905609,1.1972
1.01498317718506,1.02804565429688,1.06192398071289,1.04351484775543,1.03098928928375,1.03252899646759,1.01316130161285,1.2028
1.0225430727005,1.03509616851807,1.07316017150879,1.05012595653534,1.04005885124207,1.04072701931,1.0182192325592,1.2045
1.05354499816895,1.04192197322845,1.01141023635864,1.03982269763947,1.04688668251038,1.0495719909668,1.04362881183624,1.2011
1.04902505874634,1.05763423442841,1.07896780967712,1.06592607498169,1.06088423728943,1.06127440929413,1.02727246284485,1.1453
1.04920816421509,1.05915665626526,1.07369887828827,1.05802357196808,1.0569041967392,1.05596303939819,1.02517735958099,1.126
1.00954711437225,1.02016723155975,1.04107391834259,1.02353346347809,1.01827430725098,1.018345952034,0.986289441585541,1.0817
1.00424027442932,1.01089286804199,1.02450501918793,1.01325213909149,1.01157820224762,1.01133346557617,0.983608961105347,1.0743
0.990961253643036,0.998175024986267,1.01031112670898,1.00038075447083,0.997962594032288,0.997932493686676,0.970670998096466,1.0411
0.979267835617065,0.985611021518707,0.999817728996277,0.992218971252441,0.987052261829376,0.987793207168579,0.958769500255585,1.0194
0.955685675144196,0.961282074451447,0.97022557258606,0.965212941169739,0.961664974689484,0.961962461471558,0.939780950546265,1.0346
0.947270154953003,0.950007975101471,0.953150868415833,0.950384497642517,0.949420928955078,0.949567496776581,0.93478661775589,0.99029
