agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.02606010437012,1.03920781612396,1.04664301872253,1.04536974430084,1.4348
1.10858798027039,1.09803354740143,1.07205808162689,1.06513643264771,1.4217
1.14087963104248,1.13119661808014,1.09652733802795,1.09861862659454,1.4253
1.13807904720306,1.12297463417053,1.08333599567413,1.07207524776459,1.4041
1.14802360534668,1.12960910797119,1.1046975851059,1.08434796333313,1.4018
1.19696056842804,1.15938019752502,1.14321458339691,1.11197936534882,1.4433
1.24429321289062,1.214359998703,1.21038568019867,1.18920493125916,1.5185
1.27552688121796,1.25189900398254,1.276646733284,1.25221467018127,1.5772
1.28497958183289,1.26881325244904,1.32800781726837,1.3040497303009,1.4901
1.2951534986496,1.28650188446045,1.38018202781677,1.35503005981445,1.2192
1.29644620418549,1.27563858032227,1.3908771276474,1.35475850105286,1.3135
1.2907692193985,1.27287614345551,1.39566218852997,1.36721122264862,1.2589
1.2591415643692,1.2650374174118,1.38827538490295,1.38228344917297,1.1071
1.28012275695801,1.26880717277527,1.37797141075134,1.36161863803864,1.1505
1.28502762317657,1.25579333305359,1.39558732509613,1.36157608032227,1.155
1.22468411922455,1.21444451808929,1.35766530036926,1.33990514278412,1.6102
1.22538411617279,1.22501564025879,1.32918572425842,1.33817803859711,1.1193
1.21464323997498,1.22186684608459,1.29957842826843,1.31153512001038,1.0437
1.17492043972015,1.19195771217346,1.25623536109924,1.26660811901093,1.043
1.15472280979156,1.175128698349,1.21531283855438,1.2261837720871,1.0184
1.11700451374054,1.13655841350555,1.18649923801422,1.19685566425323,0.98241
1.09583461284637,1.11083161830902,1.15777194499969,1.15957653522491,0.96609
1.07956206798553,1.09022676944733,1.12653613090515,1.12406480312347,0.94306
1.10013842582703,1.10575413703918,1.12893104553223,1.12707602977753,0.95009
