agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.17177879810333,1.18338108062744,1.17881512641907,1.2070552110672,1.0445
1.18875110149384,1.20410442352295,1.20394861698151,1.21562445163727,1.0385
1.19808423519135,1.22262251377106,1.20692849159241,1.22280848026276,1.0332
1.1995552778244,1.21599590778351,1.21262383460999,1.21717917919159,1.0273
1.21685945987701,1.22837221622467,1.22729599475861,1.22447597980499,1.0253
1.25038063526154,1.2480001449585,1.24219536781311,1.22607731819153,1.0427
1.29603099822998,1.30303227901459,1.28265225887299,1.27610552310944,1.1378
1.3645715713501,1.37336373329163,1.33646941184998,1.33190476894379,1.1801
1.41825449466705,1.42556130886078,1.42282807826996,1.41647553443909,1.2794
1.46007001399994,1.46239399909973,1.45463502407074,1.44045257568359,1.2808
1.50482046604156,1.49274837970734,1.40944647789001,1.37998557090759,1.3601
1.52997958660126,1.51985085010529,1.39566588401794,1.3669445514679,1.3456
1.54163753986359,1.52395606040955,1.41609919071198,1.38344025611877,1.3484
1.55442106723785,1.54345881938934,1.40497553348541,1.37974524497986,1.3365
1.551234126091,1.55158233642578,1.39366328716278,1.37791121006012,1.3506
1.5199898481369,1.53815448284149,1.35041332244873,1.34363973140717,1.7732
1.50083863735199,1.51223337650299,1.43092262744904,1.4298974275589,1.7999
1.48953139781952,1.5157698392868,1.41327846050262,1.41577804088593,1.7864
1.45590698719025,1.48197162151337,1.42037832736969,1.41511332988739,1.7457
1.4261931180954,1.45218408107758,1.39455020427704,1.38848006725311,1.7445
1.39734041690826,1.40302908420563,1.38347935676575,1.35871255397797,1.705
1.36373770236969,1.35669422149658,1.35624861717224,1.3240053653717,1.656
1.34749126434326,1.32743012905121,1.33927142620087,1.2993928194046,1.6314
1.37473034858704,1.36610662937164,1.34088730812073,1.30183708667755,1.6225
