agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
0.973273098468781,0.962647318840027,0.98752373456955,0.952374517917633,0.97322
0.959503471851349,0.951725900173187,0.982325613498688,0.9505894780159,0.96397
0.95083874464035,0.945222556591034,0.975781500339508,0.959795832633972,0.96721
0.930786907672882,0.927291333675385,0.960451006889343,0.935471475124359,0.93194
0.928661167621613,0.91108512878418,0.950995922088623,0.914799094200134,0.97654
0.956992566585541,0.942737221717834,0.977442800998688,0.971914887428284,0.95651
1.00167798995972,0.989740788936615,1.02726256847382,1.02021872997284,1.0749
1.03943598270416,1.04150259494781,1.06480014324188,1.08847093582153,1.0957
1.08390879631042,1.07520616054535,1.1087543964386,1.11272847652435,1.2005
1.14172339439392,1.13280940055847,1.17388784885406,1.19101142883301,1.1962
1.17976760864258,1.17898941040039,1.21182000637054,1.22009599208832,1.2791
1.20812094211578,1.20223557949066,1.24666154384613,1.27684783935547,1.2197
1.23922836780548,1.23719918727875,1.26860022544861,1.28992593288422,1.2808
1.2303295135498,1.23375856876373,1.27629089355469,1.30363726615906,1.2636
1.21447372436523,1.22269284725189,1.25763261318207,1.30314123630524,1.3001
1.20207035541534,1.21161377429962,1.23117089271545,1.28367447853088,1.2594
1.20251441001892,1.19722390174866,1.22191071510315,1.25949215888977,1.2588
1.16748583316803,1.1733615398407,1.21612417697906,1.26136016845703,1.1899
1.12542760372162,1.12305462360382,1.18410611152649,1.21580374240875,1.1519
1.09792053699493,1.10260117053986,1.13759171962738,1.16641449928284,1.0707
1.09562623500824,1.10324537754059,1.11058175563812,1.13881754875183,1.0792
1.05410063266754,1.05803656578064,1.08644330501556,1.12450337409973,1.0528
1.01989734172821,1.0138932466507,1.06398463249207,1.07104098796844,1.0643
1.02387821674347,1.03049564361572,1.06294310092926,1.09121215343475,0.99765
