agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
0.92045783996582,0.948043823242188,0.948940813541412,0.951974868774414,1.0903
0.923441469669342,0.946618676185608,0.94083309173584,0.94582337141037,1.1233
0.907142341136932,0.932799696922302,0.930911600589752,0.935729682445526,1.0662
0.901221930980682,0.925670802593231,0.925875782966614,0.928197741508484,1.0987
0.913987755775452,0.929771780967712,0.931697070598602,0.929128229618073,1.0389
0.927141964435577,0.941393196582794,0.939363360404968,0.939752221107483,1.0965
0.972474277019501,0.990056812763214,0.968135714530945,0.981854856014252,1.0967
1.04076683521271,1.05486536026001,1.01649677753448,1.03739178180695,1.1727
1.09569382667542,1.1017210483551,1.06887710094452,1.08351373672485,1.1921
1.11110436916351,1.12202596664429,1.1053740978241,1.11354172229767,1.2154
1.12992513179779,1.13822114467621,1.14786815643311,1.15003716945648,1.2508
1.15761590003967,1.14565622806549,1.17843174934387,1.16579461097717,1.2651
1.15220868587494,1.15724766254425,1.17366623878479,1.16844999790192,1.2417
1.11370873451233,1.11556816101074,1.15260100364685,1.13686311244965,1.2277
1.00356149673462,1.03942942619324,1.09925162792206,1.0971702337265,1.2309
0.961565017700195,0.978615701198578,1.05615258216858,1.05825245380402,1.1983
1.03050172328949,1.03980267047882,1.04595577716827,1.05650496482849,1.1199
1.03858089447021,1.05691969394684,1.01944983005524,1.03460144996643,1.0856
1.01689946651459,1.03844141960144,1.00950884819031,1.01762664318085,1.0595
0.953045904636383,0.986344814300537,0.998587906360626,1.00400471687317,1.1051
0.94510680437088,0.971487045288086,0.979404866695404,0.992013394832611,1.078
0.943002343177795,0.961273729801178,0.956243872642517,0.972903847694397,1.012
0.933081805706024,0.943083345890045,0.933574140071869,0.943871378898621,1.0276
0.919250428676605,0.935388028621674,0.927502751350403,0.937271416187286,1.0011
