all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
1.08574020862579,1.08584558963776,1.10120701789856,1.09074926376343,1.09862947463989,1.09940230846405,1.08916425704956,1.0376
1.06128942966461,1.06267535686493,1.07625436782837,1.06493008136749,1.07402718067169,1.07417941093445,1.0644793510437,1.1052
1.06569111347198,1.06616759300232,1.06861793994904,1.06417226791382,1.06498730182648,1.0672070980072,1.067826628685,1.5319
1.04540312290192,1.04630959033966,1.04118251800537,1.03891932964325,1.03787815570831,1.03922772407532,1.04701912403107,1.5379
1.04515957832336,1.04612123966217,1.04363656044006,1.03877818584442,1.04188632965088,1.04261469841003,1.04637932777405,1.5298
1.0820015668869,1.08294665813446,1.09067821502686,1.08303320407867,1.08793783187866,1.08890151977539,1.08314228057861,1.5574
1.13395440578461,1.135005235672,1.13811993598938,1.1295770406723,1.13344180583954,1.13200187683105,1.13083732128143,1.6707
1.21542751789093,1.21406507492065,1.23789513111115,1.22046494483948,1.2352089881897,1.23268139362335,1.21074771881104,1.7232
1.28986716270447,1.28816294670105,1.33427965641022,1.30769693851471,1.3280987739563,1.32470798492432,1.28203654289246,1.8037
1.35908758640289,1.35540246963501,1.40774488449097,1.37960171699524,1.40118539333344,1.39713549613953,1.3500007390976,1.8659
1.47200131416321,1.45916569232941,1.50207674503326,1.49679112434387,1.48594951629639,1.4908674955368,1.46045672893524,1.8793
1.50369548797607,1.48696410655975,1.47971308231354,1.49702763557434,1.45656359195709,1.46694481372833,1.48528718948364,1.8647
1.49909281730652,1.48254334926605,1.46475958824158,1.49875712394714,1.44158565998077,1.45502114295959,1.48177087306976,1.8256
1.47049689292908,1.45164859294891,1.43194591999054,1.46222770214081,1.4059864282608,1.41759788990021,1.44649052619934,1.7583
1.41161203384399,1.39364767074585,1.39763641357422,1.41882812976837,1.37145900726318,1.38385987281799,1.3917281627655,1.5758
1.38503837585449,1.37282907962799,1.39073014259338,1.39449501037598,1.36736285686493,1.37316143512726,1.36814498901367,1.225
1.24646043777466,1.24803113937378,1.23385488986969,1.23557567596436,1.22065198421478,1.22052395343781,1.23490834236145,1.6672
1.23220884799957,1.2345564365387,1.20259618759155,1.2102609872818,1.19075238704681,1.19208109378815,1.2229768037796,1.6546
1.19226181507111,1.1977162361145,1.14450967311859,1.1631795167923,1.13192284107208,1.13779032230377,1.18652009963989,1.5849
1.15843856334686,1.1652535200119,1.08070874214172,1.11183488368988,1.06597828865051,1.0727710723877,1.15317845344543,1.5237
1.12802255153656,1.13411796092987,1.05618333816528,1.09326636791229,1.04313862323761,1.05187571048737,1.12798726558685,1.4971
1.10948550701141,1.11458027362823,1.04254686832428,1.07674765586853,1.02795600891113,1.03753054141998,1.10902166366577,1.4891
1.09093832969666,1.09432280063629,1.03646278381348,1.06762456893921,1.02543985843658,1.03621900081635,1.09390807151794,1.5167
1.0774028301239,1.0807136297226,1.00730097293854,1.04440319538116,0.992694139480591,1.00449109077454,1.07789576053619,1.4526
