all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
1.04235887527466,1.0447005033493,1.08392405509949,1.08282601833344,1.07811009883881,1.07284092903137,1.04111087322235,1.0049
1.02063322067261,1.02221882343292,1.04112672805786,1.04106271266937,1.03860557079315,1.03428661823273,1.01854431629181,1.0256
1.02056884765625,1.02278900146484,1.03986954689026,1.03936862945557,1.03757321834564,1.03312134742737,1.01961255073547,1.0085
1.00538635253906,1.00798213481903,1.01126086711884,1.01552176475525,1.01440405845642,1.00856411457062,1.0063681602478,0.99237
0.996538281440735,0.997920632362366,1.00299096107483,1.00723767280579,1.00605809688568,1.00067019462585,0.996727824211121,0.97853
1.00467014312744,1.0050607919693,1.02362310886383,1.0229686498642,1.02130520343781,1.01836121082306,1.0041675567627,1.0178
1.05276489257812,1.05407965183258,1.07473862171173,1.07025718688965,1.06776106357574,1.06616342067719,1.04946887493134,1.105
1.11525738239288,1.11697959899902,1.14615082740784,1.13928985595703,1.13555383682251,1.13371360301971,1.10917830467224,1.2142
1.16486430168152,1.1690388917923,1.20240378379822,1.19343233108521,1.18911457061768,1.18650615215302,1.1600546836853,0.86811
1.17667877674103,1.18281316757202,1.19965875148773,1.19567763805389,1.19183802604675,1.18478763103485,1.1710764169693,1.3202
1.21808230876923,1.22302997112274,1.2579493522644,1.25310981273651,1.24766445159912,1.24050211906433,1.20792233943939,1.3517
1.23483419418335,1.24096024036407,1.27359461784363,1.26902306079865,1.26359462738037,1.25781714916229,1.22628653049469,1.3874
1.10062611103058,1.12345039844513,1.13505566120148,1.13672435283661,1.12474811077118,1.09712719917297,1.08529090881348,1.3608
1.17301964759827,1.18843579292297,1.18049037456512,1.18466782569885,1.17894339561462,1.15981352329254,1.16643393039703,1.4266
1.23325085639954,1.23923861980438,1.24399852752686,1.24834311008453,1.24528026580811,1.23397827148438,1.22778463363647,1.2083
1.23985373973846,1.24596083164215,1.27854359149933,1.27439439296722,1.26914322376251,1.26398122310638,1.23168420791626,1.3747
1.19219934940338,1.20599186420441,1.20915591716766,1.21221601963043,1.20605766773224,1.18915271759033,1.18624258041382,1.3082
1.20967495441437,1.21850144863129,1.23436498641968,1.23494207859039,1.22961437702179,1.21752917766571,1.2011421918869,1.2673
1.17448723316193,1.18321311473846,1.21845233440399,1.21666145324707,1.20997071266174,1.19857048988342,1.16672384738922,1.2507
1.13325893878937,1.14513218402863,1.16249680519104,1.16318464279175,1.156782746315,1.14190471172333,1.12431335449219,1.208
1.08870482444763,1.10028278827667,1.11324965953827,1.11706852912903,1.11052227020264,1.09454333782196,1.08100569248199,1.1455
1.05874991416931,1.06783068180084,1.08551359176636,1.0911260843277,1.08456945419312,1.06845593452454,1.05146193504333,1.0924
1.04984939098358,1.05620908737183,1.09131169319153,1.09363186359406,1.08722805976868,1.07377064228058,1.04490196704865,1.0909
1.05112814903259,1.05734944343567,1.08177697658539,1.08320605754852,1.07849144935608,1.06682181358337,1.04678499698639,1.0849
