all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
1.09289598464966,1.09547233581543,1.10807621479034,1.1054083108902,1.10432767868042,1.10596430301666,1.10423767566681,1.083
1.10430908203125,1.10773992538452,1.12133932113647,1.11753010749817,1.11478507518768,1.11749243736267,1.11736404895782,1.0618
1.10952746868134,1.11296761035919,1.12451016902924,1.12033474445343,1.11968064308167,1.12096893787384,1.11868679523468,1.0564
1.12253892421722,1.12456238269806,1.12089455127716,1.11562919616699,1.11295568943024,1.1163022518158,1.12288665771484,1.0492
1.12218391895294,1.1241809129715,1.12180888652802,1.11565923690796,1.11338174343109,1.11683416366577,1.11942934989929,1.0483
1.12448012828827,1.12407064437866,1.11449337005615,1.10881161689758,1.10576319694519,1.10930836200714,1.11583817005157,1.0738
1.14978408813477,1.14905261993408,1.14815807342529,1.14252841472626,1.13834691047668,1.14225590229034,1.14507937431335,1.1642
1.19362461566925,1.19333112239838,1.19857358932495,1.19516217708588,1.19042921066284,1.19398617744446,1.19748651981354,1.2401
1.255335688591,1.2585791349411,1.28575205802917,1.28236532211304,1.27635204792023,1.28120350837708,1.2777863740921,1.3024
1.31235945224762,1.3147896528244,1.33943152427673,1.33832943439484,1.330601811409,1.33631491661072,1.3375381231308,1.3175
1.34169292449951,1.34464144706726,1.36442458629608,1.35766136646271,1.34804618358612,1.35676097869873,1.35698068141937,1.3671
1.33362233638763,1.33452999591827,1.33262145519257,1.32471406459808,1.31364381313324,1.32332229614258,1.33451199531555,1.348
1.35228741168976,1.35927832126617,1.4045295715332,1.39078032970428,1.38274705410004,1.38832485675812,1.38228571414948,1.3481
1.27140486240387,1.2791336774826,1.33628702163696,1.33174347877502,1.32003891468048,1.32654762268066,1.32198619842529,1.3397
1.22702491283417,1.23436653614044,1.2983535528183,1.3004652261734,1.28465151786804,1.29300403594971,1.29035830497742,1.2986
1.24771189689636,1.25352621078491,1.31695771217346,1.31500160694122,1.30012238025665,1.30935883522034,1.30308294296265,1.3004
1.23673689365387,1.23910748958588,1.27597749233246,1.27308130264282,1.26135694980621,1.26976358890533,1.27186918258667,1.2517
1.23500645160675,1.23999989032745,1.27042281627655,1.26457107067108,1.25553214550018,1.26166212558746,1.26369404792786,1.2653
1.19075512886047,1.19788753986359,1.24466109275818,1.23975300788879,1.23124408721924,1.23642301559448,1.23260962963104,1.1961
1.1635776758194,1.1697084903717,1.21560668945312,1.2116425037384,1.20264875888824,1.20788168907166,1.20710444450378,1.2041
1.1581871509552,1.16624128818512,1.22172689437866,1.21592652797699,1.2067197561264,1.21197211742401,1.20730257034302,1.1347
1.1722069978714,1.18052971363068,1.22954082489014,1.22503650188446,1.21763348579407,1.22259604930878,1.21795868873596,1.0492
1.1781564950943,1.18434298038483,1.20702612400055,1.20435452461243,1.19636917114258,1.20424139499664,1.20645415782928,0.98845
1.17869031429291,1.18437898159027,1.2039589881897,1.200838804245,1.19266903400421,1.20077764987946,1.19843029975891,1.0081
