all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
1.05634129047394,1.05752813816071,1.02462089061737,1.07141244411469,1.02803993225098,1.03847086429596,1.06711506843567,1.4348
1.07253217697144,1.07238268852234,1.06458449363708,1.10739028453827,1.06198239326477,1.07205975055695,1.0855485200882,1.4217
1.10947287082672,1.10951888561249,1.09890007972717,1.12902176380157,1.07835483551025,1.09619319438934,1.12081944942474,1.4253
1.07319664955139,1.07526016235352,1.0078182220459,1.05905878543854,1.0100075006485,1.01550316810608,1.08828997612,1.4041
1.0866687297821,1.09015309810638,1.02490723133087,1.07688403129578,1.03279566764832,1.03619432449341,1.1011518239975,1.4018
1.1153484582901,1.11753368377686,1.0952399969101,1.12569844722748,1.08568096160889,1.09690523147583,1.13007581233978,1.4433
1.20193159580231,1.20247995853424,1.19434332847595,1.22560393810272,1.18360388278961,1.19747924804688,1.21559512615204,1.5185
1.26725435256958,1.26673567295074,1.27008032798767,1.28168451786041,1.24942755699158,1.2678245306015,1.27583873271942,1.5772
1.31814169883728,1.31937801837921,1.2984471321106,1.3290148973465,1.29130673408508,1.30830311775208,1.32546424865723,1.4901
1.36917006969452,1.36997091770172,1.37382650375366,1.38527524471283,1.36259484291077,1.38296723365784,1.37077295780182,1.2192
1.36722648143768,1.36688637733459,1.36834621429443,1.39992296695709,1.35442399978638,1.37653076648712,1.37508249282837,1.3135
1.37880098819733,1.37686693668365,1.41144037246704,1.42811262607574,1.3768230676651,1.40855848789215,1.38784348964691,1.2589
1.39555978775024,1.39337003231049,1.4116827249527,1.44194281101227,1.38020026683807,1.41178727149963,1.40460300445557,1.1071
1.37169146537781,1.36850762367249,1.36651003360748,1.40983593463898,1.35131919384003,1.37345170974731,1.38002336025238,1.1505
1.37488687038422,1.37195694446564,1.40285980701447,1.42794895172119,1.37419199943542,1.40341687202454,1.38164722919464,1.155
1.35138201713562,1.34765207767487,1.39298450946808,1.40157508850098,1.35193932056427,1.38617479801178,1.35843312740326,1.6102
1.35198867321014,1.34732389450073,1.36535024642944,1.3989874124527,1.33873677253723,1.36587226390839,1.35942602157593,1.1193
1.32198655605316,1.31880593299866,1.33978569507599,1.36811447143555,1.31002151966095,1.33779609203339,1.32854545116425,1.0437
1.27145206928253,1.26826572418213,1.28796029090881,1.30536925792694,1.2640974521637,1.28624725341797,1.2772763967514,1.043
1.22506511211395,1.22218000888824,1.25423645973206,1.25910353660583,1.2287894487381,1.24951577186584,1.23078978061676,1.0184
1.19632863998413,1.19427692890167,1.22039341926575,1.22835910320282,1.19345927238464,1.2172520160675,1.200767993927,0.98241
1.15482831001282,1.15368044376373,1.17522418498993,1.18412923812866,1.14734613895416,1.17088103294373,1.16065943241119,0.96609
1.11628615856171,1.11704897880554,1.10381042957306,1.13363230228424,1.09106457233429,1.10761821269989,1.12356698513031,0.94306
1.12313270568848,1.12101578712463,1.13400721549988,1.15584278106689,1.12108469009399,1.13518917560577,1.13191199302673,0.95009
