agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.10755503177643,1.09078097343445,1.09894168376923,1.08899629116058,1.0376
1.08564341068268,1.07462775707245,1.08097326755524,1.06793189048767,1.1052
1.09191811084747,1.07491147518158,1.07779908180237,1.06944382190704,1.5319
1.07649958133698,1.06047439575195,1.06716275215149,1.05118203163147,1.5379
1.08902645111084,1.06954705715179,1.06510531902313,1.05147421360016,1.5298
1.17062258720398,1.11631453037262,1.0976527929306,1.08316934108734,1.5574
1.19618582725525,1.15245091915131,1.1359179019928,1.13037812709808,1.6707
1.2677047252655,1.22111451625824,1.20242726802826,1.20127642154694,1.7232
1.32082867622375,1.26968455314636,1.2716338634491,1.26626622676849,1.8037
1.37160670757294,1.31629979610443,1.33260476589203,1.32569301128387,1.8659
1.41097640991211,1.33953940868378,1.42524743080139,1.41162419319153,1.8793
1.34590363502502,1.29415547847748,1.4519259929657,1.43302667140961,1.8647
1.33052027225494,1.2897754907608,1.43554615974426,1.42992317676544,1.8256
1.34422600269318,1.29703080654144,1.41308295726776,1.40243029594421,1.7583
1.33080422878265,1.27559781074524,1.37182903289795,1.35525012016296,1.5758
1.31709349155426,1.28063261508942,1.34159302711487,1.33732390403748,1.225
1.2890864610672,1.2311190366745,1.26098716259003,1.23183524608612,1.6672
1.26534569263458,1.21798706054688,1.23844528198242,1.22079575061798,1.6546
1.23484694957733,1.17849433422089,1.20293354988098,1.18734955787659,1.5849
1.18720734119415,1.14284455776215,1.17359447479248,1.15869081020355,1.5237
1.18280291557312,1.13355994224548,1.14602267742157,1.13250744342804,1.4971
1.14981949329376,1.10641431808472,1.12948858737946,1.11329543590546,1.4891
1.11696624755859,1.08516657352448,1.10951685905457,1.09611666202545,1.5167
1.08621776103973,1.06372249126434,1.09557497501373,1.08328723907471,1.4526
