s1,s2,s3,s4,s5,i6,i7,i8,original
0.914584457874298,0.904444575309753,0.8926962018013,0.882767677307129,0.8831507563591,NaN,0.774262011051178,0.955873548984528,0.88263
0.92533951997757,0.911087870597839,0.903128743171692,0.892961978912354,0.895477414131165,NaN,0.878316223621368,0.97088885307312,0.89293
0.926225662231445,0.922797322273254,0.907201945781708,0.890649437904358,0.895191192626953,NaN,0.892147958278656,0.98003625869751,0.91199
0.930085897445679,0.931095838546753,0.914330422878265,0.895370721817017,0.90126645565033,NaN,0.899695754051208,0.987342894077301,0.92114
0.930909812450409,0.948609232902527,0.921335339546204,0.894755125045776,0.902461349964142,NaN,0.903965651988983,0.996598243713379,0.9254
0.949238479137421,0.95302414894104,0.936685383319855,0.916141152381897,0.923252880573273,NaN,0.912486612796783,1.00008988380432,0.93691
0.965519070625305,0.958835899829865,0.949370682239532,0.931827902793884,0.939080715179443,NaN,0.910879790782928,1.0029354095459,0.95426
0.970296382904053,0.960568785667419,0.953578650951385,0.93553614616394,0.944667935371399,NaN,0.911088049411774,1.00139546394348,0.96273
0.963498830795288,0.953237414360046,0.942787230014801,0.925770401954651,0.931740045547485,NaN,0.914356291294098,0.990541338920593,0.94999
0.944597244262695,0.933858692646027,0.918612360954285,0.903891563415527,0.906197130680084,NaN,0.908457398414612,0.969450235366821,0.93072
0.927450060844421,0.919760167598724,0.900938630104065,0.887563467025757,0.888395845890045,NaN,0.902488827705383,0.957650184631348,0.91656
0.905432462692261,0.911832332611084,0.890141606330872,0.876681625843048,0.87649393081665,NaN,0.886081039905548,0.940539836883545,0.91219
0.874350666999817,0.897511899471283,0.877032279968262,0.864346504211426,0.864503264427185,NaN,0.867586731910706,0.912693858146667,0.90089
0.847262501716614,0.875763118267059,0.859522104263306,0.849091291427612,0.84783262014389,NaN,0.86291491985321,0.881668448448181,0.88219
0.829417705535889,0.834742784500122,0.825572967529297,0.821043491363525,0.81936126947403,NaN,0.857811570167542,0.864965438842773,0.8791
0.819121956825256,0.798226058483124,0.771404922008514,0.775605916976929,0.755261778831482,NaN,0.880571007728577,0.847418785095215,0.88218
0.830199003219604,0.802354693412781,0.762986898422241,0.767523646354675,0.739428520202637,NaN,0.881937623023987,0.856884658336639,0.88547
0.811587691307068,0.78170770406723,0.730708599090576,0.742182970046997,0.707214057445526,NaN,0.87464040517807,0.85893452167511,0.88093
0.813311576843262,0.813509166240692,0.76199746131897,0.766440272331238,0.735462248325348,NaN,0.872061312198639,0.859588861465454,0.88507
0.823672413825989,0.832327127456665,0.788056254386902,0.788977384567261,0.763166725635529,NaN,0.878212213516235,0.859224438667297,0.89614
0.842504918575287,0.849524557590485,0.814200818538666,0.813012957572937,0.794001817703247,NaN,0.883887588977814,0.87376207113266,0.91151
0.859710574150085,0.858111560344696,0.826884210109711,0.826863646507263,0.809728980064392,NaN,0.888924419879913,0.892677009105682,0.94253
0.879561901092529,0.876368284225464,0.846696376800537,0.845067501068115,0.829135954380035,NaN,0.893710553646088,0.913791596889496,0.94202
0.900282800197601,0.892878890037537,0.869353711605072,0.865269899368286,0.85484367609024,NaN,0.894634664058685,0.941136837005615,0.9398
