s1,s2,s3,s4,s5,i6,i7,i8,original
1.1088033914566,1.10068118572235,1.15249741077423,1.11163580417633,1.13696992397308,0.925508141517639,1.09896540641785,1.09579575061798,1.0434
1.12882351875305,1.12101554870605,1.17462754249573,1.13195502758026,1.15946340560913,1.04708433151245,1.26214873790741,1.11551129817963,1.0543
1.14876306056976,1.1415319442749,1.19794869422913,1.15404546260834,1.18263006210327,1.13245153427124,1.34319591522217,1.13836598396301,1.0603
1.16516971588135,1.15814447402954,1.2147091627121,1.17048621177673,1.19627583026886,1.19723176956177,1.38784551620483,1.16263329982758,1.0755
1.18932569026947,1.18324089050293,1.24020171165466,1.19586944580078,1.22109079360962,1.24488294124603,1.41528344154358,1.19407045841217,1.089
1.21289074420929,1.20697152614594,1.26488018035889,1.21870303153992,1.24462890625,1.27907156944275,1.43239188194275,1.22363126277924,1.1063
1.2260993719101,1.2184362411499,1.27703332901001,1.22884500026703,1.25007772445679,1.30315756797791,1.44278991222382,1.24150061607361,1.124
1.23743891716003,1.22766315937042,1.28332459926605,1.23820567131042,1.24277567863464,1.32706010341644,1.4504451751709,1.26087081432343,1.1358
1.23426198959351,1.22667992115021,1.27956092357635,1.24129223823547,1.23622226715088,1.3265997171402,1.45256447792053,1.24179339408875,1.1297
1.19357109069824,1.18318212032318,1.24850010871887,1.20862674713135,1.2065098285675,1.31856679916382,1.45223546028137,1.19346821308136,1.096
1.14928245544434,1.14133167266846,1.19500470161438,1.15600335597992,1.15412473678589,1.31181144714355,1.45089495182037,1.1176780462265,1.0123
1.10763740539551,1.10356271266937,1.14203751087189,1.10867607593536,1.10053205490112,1.30306541919708,1.44994723796844,1.04391074180603,0.92462
1.07014679908752,1.06934416294098,1.12565469741821,1.09363198280334,1.10104322433472,1.29326915740967,1.44959461688995,0.991340279579163,0.83991
1.03105664253235,1.03255069255829,1.079270362854,1.0433042049408,1.06207668781281,1.28547239303589,1.44963312149048,0.934364199638367,0.81671
0.997100472450256,0.997279763221741,1.04145073890686,1.00131070613861,1.02934920787811,1.27852749824524,1.45017969608307,0.900665044784546,0.79203
0.974149107933044,0.972469329833984,1.01653611660004,0.977234482765198,1.00897109508514,1.27918493747711,1.45161259174347,0.885278701782227,0.7765
0.992902517318726,0.992605328559875,1.03655099868774,0.995506584644318,1.03231930732727,1.28239488601685,1.45358419418335,0.915113806724548,0.76376
1.00345349311829,1.00260436534882,1.05225884914398,1.01099276542664,1.05325055122375,1.29292345046997,1.45637106895447,0.941884160041809,0.78902
0.998862147331238,0.995132446289062,1.03990089893341,0.99762749671936,1.03646969795227,1.3090683221817,1.45976781845093,0.959372401237488,0.80533
0.998603343963623,0.992547512054443,1.03823983669281,0.99606728553772,1.03262639045715,1.32177972793579,1.46269059181213,0.977215170860291,0.82077
0.950467944145203,0.937336683273315,0.985482633113861,0.941190540790558,0.981111645698547,1.33240473270416,1.4646430015564,0.942188858985901,0.83883
0.972750186920166,0.957361698150635,1.01051557064056,0.959883689880371,1.00305068492889,1.33612561225891,1.46533513069153,0.967270493507385,0.85853
0.995402097702026,0.977683424949646,1.03526401519775,0.979098856449127,1.02574026584625,1.33786153793335,1.46520352363586,0.981716275215149,0.87354
1.02009570598602,1.00056374073029,1.06300258636475,1.00300455093384,1.05162286758423,1.33867764472961,1.46462881565094,0.998955368995667,0.89416
