s1,s2,s3,s4,s5,i6,i7,i8,original
1.00513732433319,1.01931715011597,1.02100968360901,1.01682341098785,1.01064300537109,0.672769367694855,0.814898192882538,0.989898800849915,1.1035
0.990153133869171,1.00465834140778,1.0055478811264,1.0052809715271,0.999038398265839,0.731596350669861,0.840960502624512,0.97752583026886,1.062
0.970080375671387,0.98485666513443,0.986011266708374,0.98356294631958,0.97781890630722,0.769308865070343,0.857961893081665,0.956464648246765,1.0378
0.957288205623627,0.972636342048645,0.973823666572571,0.975433170795441,0.970458030700684,0.790083110332489,0.864933371543884,0.945507943630219,0.99527
0.960929989814758,0.976181447505951,0.977167010307312,0.97363954782486,0.970068514347076,0.825754880905151,0.877882778644562,0.947517931461334,0.97413
0.976505696773529,0.992173433303833,0.994182586669922,0.990859031677246,0.988549947738647,0.853453516960144,0.89261269569397,0.960127651691437,0.96796
1.00631630420685,1.02092826366425,1.02261626720428,1.01511752605438,1.01334321498871,0.89387571811676,0.918172061443329,0.989145338535309,0.98814
1.05023145675659,1.06773746013641,1.06997227668762,1.06260597705841,1.06089532375336,0.943126916885376,0.956001937389374,1.03407263755798,1.0283
1.09838235378265,1.11498987674713,1.11791563034058,1.10419154167175,1.10605454444885,0.988969266414642,0.999072909355164,1.07614612579346,1.1644
1.13885843753815,1.15668332576752,1.15872263908386,1.1410151720047,1.14383506774902,1.03440964221954,1.04351949691772,1.11752915382385,1.1738
1.16466891765594,1.18539094924927,1.18734502792358,1.17597138881683,1.17808210849762,1.06813514232635,1.08039939403534,1.1467969417572,1.1827
1.16790699958801,1.18913316726685,1.19066333770752,1.17940068244934,1.18081820011139,1.09004592895508,1.10534811019897,1.14891922473907,1.1984
1.17300593852997,1.19459438323975,1.19660115242004,1.18464410305023,1.18576061725616,1.09853684902191,1.11747336387634,1.15074682235718,1.2123
1.19031608104706,1.21114087104797,1.21304774284363,1.19452667236328,1.19950187206268,1.10328221321106,1.12365531921387,1.16444909572601,1.2089
1.17784929275513,1.19878566265106,1.20102024078369,1.18054890632629,1.18463957309723,1.09264540672302,1.11614787578583,1.15173649787903,1.2401
1.15072059631348,1.17180550098419,1.17467141151428,1.15861344337463,1.16038131713867,1.06371474266052,1.09251427650452,1.12314772605896,1.2459
1.15282654762268,1.17160749435425,1.17519879341125,1.14312624931335,1.15148150920868,1.03501069545746,1.06641721725464,1.112459897995,1.2362
1.14511215686798,1.16355133056641,1.16689670085907,1.12642598152161,1.13572251796722,1.00484013557434,1.03626716136932,1.09751737117767,1.2579
1.11488926410675,1.13301992416382,1.13718819618225,1.09463059902191,1.10252094268799,0.972634792327881,1.00460505485535,1.05903482437134,1.2073
1.10103094577789,1.11767077445984,1.12075996398926,1.0783611536026,1.0868376493454,0.950554251670837,0.978034198284149,1.04644286632538,1.1955
1.07822418212891,1.09444999694824,1.09731268882751,1.05994963645935,1.06609058380127,0.942402005195618,0.961053490638733,1.03277814388275,1.1603
1.06051325798035,1.0761011838913,1.07847797870636,1.05250561237335,1.05504190921783,0.940585613250732,0.951531887054443,1.02421367168427,1.1625
1.04037857055664,1.05484318733215,1.05739164352417,1.03351151943207,1.03263914585114,0.940779089927673,0.947040915489197,1.00590372085571,1.1384
1.0294623374939,1.04385757446289,1.04633450508118,1.02613532543182,1.02308130264282,0.93125581741333,0.940177381038666,0.993768274784088,1.1438
