agg_small_1,agg_small_de_2,agg_all_3,agg_all_de_4,original
1.01321065425873,0.989841103553772,0.935328483581543,0.955948948860168,0.88966
1.01209127902985,0.985204756259918,0.934227347373962,0.95095306634903,0.89028
1.01310050487518,0.98336923122406,0.931596159934998,0.946998536586761,0.89277
1.01313519477844,0.983705461025238,0.929737269878387,0.945967972278595,0.8822
1.01458716392517,0.984337270259857,0.929002404212952,0.943871080875397,0.87909
1.01637625694275,0.989421367645264,0.931855320930481,0.946053087711334,0.88531
1.01596915721893,0.997468054294586,0.943641483783722,0.96079558134079,0.89277
1.02604651451111,1.016517162323,0.96713650226593,0.990916073322296,0.9823
1.03539562225342,1.03804886341095,0.994250178337097,1.02634215354919,1.0519
1.06640219688416,1.07330286502838,1.02806437015533,1.07161283493042,1.1365
1.09202575683594,1.0994838476181,1.06133210659027,1.10561978816986,1.1837
1.10419106483459,1.11628925800323,1.09107911586761,1.13031494617462,1.2235
1.08151209354401,1.11898767948151,1.11232972145081,1.15112841129303,1.231
1.05920588970184,1.1145635843277,1.11029541492462,1.15719139575958,1.2229
1.05403888225555,1.10933673381805,1.09011554718018,1.14708995819092,1.1993
1.0458790063858,1.09986710548401,1.06197583675385,1.13024878501892,1.1701
1.04418730735779,1.09042012691498,1.04149949550629,1.11310601234436,1.1483
1.03932511806488,1.08080410957336,1.02800834178925,1.09866690635681,1.1321
1.03833162784576,1.07411694526672,1.01769375801086,1.08732235431671,1.1141
1.037233710289,1.06540608406067,1.00172805786133,1.06642019748688,1.088
1.03387939929962,1.05210626125336,0.986306369304657,1.04531741142273,1.0581
1.02704167366028,1.03078746795654,0.970216870307922,1.0188535451889,1.0165
1.02579128742218,1.01650583744049,0.957787573337555,0.998065829277039,0.97919
1.02409148216248,1.00321292877197,0.947396218776703,0.978537619113922,0.94126
