all_deseason_40,all_deseason_44,all_deseason_80,all_deseason_76,all_deseason_72,all_deseason_68,all_deseason_32,original
0.940442800521851,0.941793978214264,0.917925298213959,0.922609448432922,0.921643257141113,0.922553956508636,0.94978529214859,0.88966
0.935055017471313,0.936557650566101,0.912598133087158,0.91720449924469,0.915778160095215,0.916845560073853,0.944726288318634,0.89028
0.930180311203003,0.931687355041504,0.906560063362122,0.911432325839996,0.909941256046295,0.911029636859894,0.939863443374634,0.89277
0.928278565406799,0.930003106594086,0.904275417327881,0.909312427043915,0.907135307788849,0.908189952373505,0.938153445720673,0.8822
0.924560129642487,0.926402628421783,0.899676263332367,0.904980957508087,0.902835011482239,0.903888404369354,0.934795379638672,0.87909
0.925421595573425,0.927627742290497,0.89926016330719,0.904591798782349,0.902314186096191,0.903316736221313,0.936258435249329,0.88531
0.944219529628754,0.945866882801056,0.921149671077728,0.92650181055069,0.923937797546387,0.925044417381287,0.95240318775177,0.89277
0.983610451221466,0.984915912151337,0.969146966934204,0.973802208900452,0.969888508319855,0.970929205417633,0.986980855464935,0.9823
1.03035604953766,1.03095543384552,1.02573847770691,1.03031277656555,1.02099251747131,1.02263343334198,1.02761602401733,1.0519
1.08732497692108,1.08685290813446,1.08366549015045,1.08967411518097,1.06816589832306,1.07145476341248,1.07881569862366,1.1365
1.12832236289978,1.12899160385132,1.13028573989868,1.13721263408661,1.11911189556122,1.12166142463684,1.11701428890228,1.1837
1.15901362895966,1.16111874580383,1.1597443819046,1.1658627986908,1.15338611602783,1.15460193157196,1.14670288562775,1.2235
1.18907165527344,1.19001793861389,1.19062066078186,1.19613397121429,1.1901136636734,1.19099676609039,1.17360031604767,1.231
1.20228159427643,1.20180952548981,1.20352280139923,1.20869278907776,1.19581055641174,1.19753360748291,1.18164646625519,1.2229
1.19201397895813,1.19039309024811,1.19885969161987,1.20670032501221,1.18463385105133,1.18735373020172,1.16845989227295,1.1993
1.1699777841568,1.1697016954422,1.18139779567719,1.19015252590179,1.17513620853424,1.17661952972412,1.14600265026093,1.1701
1.14820623397827,1.14818906784058,1.15735900402069,1.16646134853363,1.15486693382263,1.15584230422974,1.12542819976807,1.1483
1.12927103042603,1.12929010391235,1.13612353801727,1.1457998752594,1.13324272632599,1.1347484588623,1.10826432704926,1.1321
1.11448907852173,1.11469423770905,1.11859703063965,1.12788844108582,1.11571788787842,1.1173849105835,1.09487879276276,1.1141
1.08589100837708,1.08680903911591,1.08656907081604,1.09565937519073,1.08338689804077,1.0849837064743,1.07065904140472,1.088
1.05883395671844,1.05987465381622,1.05262231826782,1.06165397167206,1.05092406272888,1.05270648002625,1.0470267534256,1.0581
1.02566564083099,1.02686035633087,1.01090812683105,1.02015495300293,1.0109738111496,1.01296174526215,1.01760768890381,1.0165
0.999887824058533,1.00161564350128,0.984242081642151,0.993169486522675,0.983811497688293,0.985453844070435,0.99474710226059,0.97919
0.975304663181305,0.977165639400482,0.960102379322052,0.968782722949982,0.959969818592072,0.961465239524841,0.972920179367065,0.94126
